instances,algo_PPO,algo_SACdiscrete,algo_IQN,algo_Rainbow
MountainCar-v0#0.3642857142857142#0.005#0.004428571428571429,1.0,1.0,0.9963097069745381,0.9945706033648377
CartPole-v1#6.859999999999999#1.3#0.01#0.65#7.0,1.0,0.7158911863681457,0.576625688109086,0.6279775914723102
CartPole-v1#12.74#0.1#0.13#0.35#13.0,1.0,0.4604574149090779,0.17684764958431962,0.177619376836904
MountainCar-v0#0.6#0.0037142857142857147#0.001642857142857143,1.0,0.9990416055925133,0.997747773142406,0.9967893787349194
MountainCar-v0#0.05#0.005#0.005821428571428572,1.0,1.0,0.9872922439988498,0.04008345106850042
MountainCar-v0#0.20714285714285713#0.002428571428571429#0.005821428571428572,0.0,0.0,1.0,0.0
CartPole-v1#6.859999999999999#1.9#0.06999999999999999#0.65#7.0,1.0,0.7679824296423936,0.7340510063094632,0.39879806303158927
CartPole-v1#0.98#0.1#0.13#0.95#13.0,1.0,0.6455622376871792,0.6531255839501247,0.9378801939635802
MountainCar-v0#0.5214285714285714#0.005#0.001642857142857143,1.0,1.0,0.9974821653378095,-0.0
LunarLander-v2#32.85714285714286#0.0#1.7,0.8370664253910081,0.8209087714172064,0.8329956364213806,1.0
MountainCar-v0#0.12857142857142856#0.001142857142857143#0.008607142857142858,0.0,0.0,0.0,0.0
LunarLander-v2#44.285714285714285#0.0#1.0999999999999999,0.5887263928616483,0.49803519613199687,0.6104891316575337,1.0
CartPole-v1#18.62#1.3#0.01#0.65#13.0,1.0,0.5960117142893359,0.5777923991938504,0.3306904355581572
LunarLander-v2#32.85714285714286#1714.2857142857142#1.7,1.0,0.7655280056724225,0.901917736555035,0.9315485577706102
LunarLander-v2#44.285714285714285#571.4285714285714#1.0999999999999999,0.7062639703944076,0.6566558503267244,0.6550716523731192,1.0
LunarLander-v2#50.0#1714.2857142857142#1.5,0.6619139142351044,0.8371248429664583,0.8264393840600309,1.0
LunarLander-v2#15.714285714285715#2000.0#1.7,-0.0,0.5274617539836276,1.0,0.8485356392666336
MountainCar-v0#0.6#0.0005#0.00025,1.0,1.0,0.9885761394417618,0.662780198641699
LunarLander-v2#10.0#1714.2857142857142#1.0999999999999999,0.9862601754592745,1.0,0.9306752384215601,0.9646545488460532
CartPole-v1#0.98#0.1#0.01#0.35#19.0,1.0,0.8930289739604914,0.2686110303260659,0.2624286744484974
CartPole-v1#6.859999999999999#0.1#0.06999999999999999#0.35#19.0,1.0,0.7094935743305053,0.11498244462707477,0.15312975304832155
CartPole-v1#6.859999999999999#0.7#0.19#0.65#19.0,1.0,0.8165003643791456,0.38531397779680937,0.5847075657877239
LunarLander-v2#38.57142857142857#0.0#1.7,0.73640285878848,0.6370998182670409,0.7742868590171073,1.0
LunarLander-v2#27.142857142857142#1428.5714285714287#0.8999999999999999,-0.0,0.18857241587346918,0.36162037359653676,1.0
CartPole-v1#6.859999999999999#0.1#0.01#0.05#13.0,0.0,0.0,0.0,0.0
MountainCar-v0#0.28571428571428564#0.001142857142857143#0.0030357142857142857,0.0,0.0,0.0,0.0
LunarLander-v2#10.0#2000.0#1.7,-0.0,-0.0,1.0,0.6698818059628399
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.65#19.0,1.0,0.7590856031055636,0.5441195996638307,0.518765711182416
CartPole-v1#6.859999999999999#1.9#0.19#0.35#13.0,1.0,0.844381304993168,0.8029246513032621,0.6373480264151359
LunarLander-v2#10.0#857.1428571428571#1.2999999999999998,1.0,0.9803840272735257,0.9213515859945871,0.924008713685018
CartPole-v1#18.62#0.7#0.13#0.95#1.0,1.0,0.7595930899812714,0.6273136765043433,-0.0
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#13.0,1.0,0.9831624607106833,0.8708135172329556,0.7566883058741574
CartPole-v1#0.98#0.1#0.19#0.05#13.0,0.0,0.0,0.0,0.0
CartPole-v1#6.859999999999999#1.9#0.01#0.05#1.0,0.9878275810990965,0.5495513391955401,1.0,0.016350978306244195
LunarLander-v2#44.285714285714285#285.7142857142857#1.0999999999999999,0.5973712446879785,0.5127568283888119,0.645374067405774,1.0
CartPole-v1#0.98#1.3#0.19#0.65#19.0,1.0,0.9356608159630533,0.8339964302098312,0.8701916352800126
CartPole-v1#0.98#1.3#0.13#0.05#13.0,1.0,1.0,0.3971547704033613,0.43332480936499984
LunarLander-v2#32.85714285714286#285.7142857142857#1.5,0.7255707177332971,0.7125146770085599,0.5582881589038867,1.0
LunarLander-v2#10.0#0.0#1.0999999999999999,0.9929620656175745,1.0,0.9380110120694135,0.9351858959333172
CartPole-v1#6.859999999999999#0.7#0.06999999999999999#0.35#7.0,1.0,0.8395658278176948,0.9073155653086987,0.5918602154343492
CartPole-v1#12.74#1.9#0.19#0.95#7.0,1.0,0.4844640462550072,0.48366811513982966,0.049771952923047064
CartPole-v1#0.98#1.3#0.06999999999999999#0.35#19.0,1.0,0.9940797082559552,0.976972818739732,0.8125470416391337
CartPole-v1#18.62#1.3#0.13#0.95#1.0,1.0,0.9998342019333875,0.563536589641993,0.11057627165601973
LunarLander-v2#38.57142857142857#1428.5714285714287#1.2999999999999998,0.8433738962443977,0.7094383425165938,0.7066815266486361,1.0
CartPole-v1#12.74#1.3#0.06999999999999999#0.95#13.0,1.0,0.471900938607777,0.43517010569516146,0.29130471366762756
MountainCar-v0#0.4428571428571428#0.001142857142857143#0.007214285714285715,0.0,0.0,0.0,0.0
MountainCar-v0#0.4428571428571428#0.0030714285714285717#0.00025,1.0,1.0,0.9976821869248074,0.44726596526310197
MountainCar-v0#0.05#0.0017857142857142859#0.008607142857142858,0.0,0.0,0.0,0.0
CartPole-v1#6.859999999999999#1.9#0.01#0.95#13.0,1.0,0.6138843929879121,0.6193850506263906,0.383085966240085
CartPole-v1#0.98#1.9#0.13#0.05#19.0,1.0,1.0,0.4229791021127024,0.36461919838016665
CartPole-v1#18.62#0.1#0.01#0.65#1.0,1.0,0.5179703449917364,0.9257065944344061,0.9720668494822272
MountainCar-v0#0.20714285714285713#0.002428571428571429#0.0030357142857142857,0.7400780193445226,0.5672598274366658,1.0,0.9068577277379735
CartPole-v1#12.74#1.9#0.06999999999999999#0.65#19.0,1.0,0.8284109498985791,0.7088891121866375,0.6072115012373155
MountainCar-v0#0.4428571428571428#0.001142857142857143#0.001642857142857143,0.7280513918629554,1.0,0.5635974304068517,0.0
CartPole-v1#12.74#1.3#0.13#0.65#13.0,0.9350473387977368,0.814094293292998,1.0,0.4025814779755881
CartPole-v1#0.98#1.3#0.19#0.95#7.0,1.0,0.9432157296946294,0.911863182968991,0.5042006013995043
CartPole-v1#0.98#0.7#0.01#0.65#19.0,1.0,0.8996609600939249,0.845086982970799,0.9270511781204118
MountainCar-v0#0.5214285714285714#0.0037142857142857147#0.007214285714285715,0.0,0.0,1.0,0.11779661016949122
CartPole-v1#0.98#1.3#0.01#0.65#1.0,0.9902675508499672,1.0,0.961632522684093,-0.0
CartPole-v1#12.74#0.1#0.01#0.35#7.0,1.0,0.845337217080972,0.3166359740887085,0.39448451707381005
LunarLander-v2#44.285714285714285#857.1428571428571#0.3,0.5308618323041662,0.6498841208868713,1.0,0.955155484097915
LunarLander-v2#15.714285714285715#857.1428571428571#1.0999999999999999,-0.0,-0.0,1.0,0.4818235121125232
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.004428571428571429,-0.0,-0.0,-0.0,-0.0
CartPole-v1#6.859999999999999#0.7#0.19#0.95#13.0,1.0,0.5554216883371711,0.5720230076613012,0.38177117108714453
MountainCar-v0#0.4428571428571428#0.002428571428571429#0.001642857142857143,1.0,1.0,0.9961032842876463,0.6380298335316551
MountainCar-v0#0.5214285714285714#0.0037142857142857147#0.00025,1.0,1.0,0.9974643551370566,0.9331314226143768
LunarLander-v2#38.57142857142857#571.4285714285714#0.7,-0.0,0.518625827501849,0.3420578745932149,1.0
MountainCar-v0#0.3642857142857142#0.001142857142857143#0.0030357142857142857,0.0,0.0,0.0,0.0
CartPole-v1#0.98#0.7#0.19#0.05#19.0,1.0,0.988340304922479,0.09373006699257262,0.11978055689550221
CartPole-v1#12.74#0.1#0.06999999999999999#0.65#19.0,0.9697259437753151,1.0,0.2590064333577153,0.3044423732417249
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.001642857142857143,1.0,1.0,0.9973151802909827,0.9986156398375379
CartPole-v1#18.62#0.7#0.13#0.35#1.0,1.0,0.6117843631177197,0.5779636412150937,0.12648384565781573
MountainCar-v0#0.12857142857142856#0.004357142857142858#0.004428571428571429,1.0,1.0,0.9952581540923424,0.022058016033636323
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#1.0,1.0,0.9334834187444564,0.8416896619690548,-0.0
MountainCar-v0#0.05#0.0037142857142857147#0.004428571428571429,0.9978207531355248,1.0,0.9819221566924214,0.9537900608055593
CartPole-v1#6.859999999999999#1.9#0.06999999999999999#0.95#1.0,0.8570358725698489,1.0,0.5915804262901789,-0.0
LunarLander-v2#27.142857142857142#2000.0#0.5,0.19244397527206708,0.12775294846515658,0.9700224830801291,1.0
MountainCar-v0#0.4428571428571428#0.0030714285714285717#0.004428571428571429,0.44993550671488874,0.6901793166240922,1.0,0.07372467690128635
CartPole-v1#12.74#0.1#0.19#0.95#19.0,1.0,0.7651784712620661,0.29327309010959135,0.4454622879477463
CartPole-v1#18.62#0.1#0.13#0.65#7.0,1.0,0.4998213706441755,0.24256799439995902,0.3812793447269126
CartPole-v1#12.74#1.9#0.01#0.65#19.0,1.0,0.5272476216194011,0.5438426308179207,0.5972013361369231
CartPole-v1#0.98#0.7#0.13#0.65#19.0,1.0,0.811711426156447,0.8268998770554786,0.9295682945838548
LunarLander-v2#27.142857142857142#571.4285714285714#1.5,0.24848937135485305,0.6449828239516768,0.6080332217403183,1.0
CartPole-v1#12.74#0.7#0.19#0.05#19.0,1.0,0.38201865173316757,0.11938061992659273,0.13170630075456707
LunarLander-v2#38.57142857142857#1714.2857142857142#1.7,0.8292316359554449,0.7757135437645966,0.7911694668846684,1.0
LunarLander-v2#44.285714285714285#857.1428571428571#0.7,0.6508240072851534,0.5474771049388799,0.8012199466731907,1.0
CartPole-v1#12.74#0.7#0.19#0.35#13.0,1.0,0.6668688627842194,0.42217476312814256,0.6291682016988375
CartPole-v1#18.62#0.1#0.01#0.65#7.0,1.0,0.6381327221778493,0.3003899295438421,0.49786461842569085
CartPole-v1#0.98#0.7#0.19#0.05#7.0,1.0,1.0,0.4980569249926831,0.44337682402355844
CartPole-v1#18.62#1.9#0.01#0.05#7.0,0.9548813380240422,0.3429896214859764,1.0,0.730114629585034
LunarLander-v2#44.285714285714285#1142.857142857143#0.5,0.588828600657978,0.5593402477078355,0.9069697041272383,1.0
CartPole-v1#18.62#0.7#0.13#0.05#1.0,0.2649201307909188,0.10399808699048174,1.0,0.4871666903097787
CartPole-v1#6.859999999999999#0.7#0.13#0.95#19.0,1.0,0.6651773887110082,0.29656374816126846,0.5770917385128161
LunarLander-v2#38.57142857142857#285.7142857142857#1.5,0.8000438108423461,0.6063838905276053,1.0,0.7898069958499914
LunarLander-v2#21.42857142857143#571.4285714285714#0.7,-0.0,0.02145097860308039,1.0,0.8213080438523522
MountainCar-v0#0.6#0.004357142857142858#0.0030357142857142857,1.0,1.0,0.9960719845207093,-0.0
CartPole-v1#6.859999999999999#1.9#0.19#0.05#7.0,1.0,0.8746809013517777,0.7724169980968666,0.7835963853702529
CartPole-v1#0.98#0.7#0.19#0.35#13.0,1.0,0.9967974530336485,0.8923875347328132,0.8772356996231931
CartPole-v1#18.62#1.3#0.06999999999999999#0.95#1.0,1.0,0.778322108500822,0.215727846423079,0.022264411094023454
CartPole-v1#0.98#1.9#0.19#0.65#7.0,0.9426768074497147,1.0,0.8322386725958917,0.8201446921570419
CartPole-v1#6.859999999999999#0.7#0.19#0.35#7.0,0.9962761699844261,0.7076793437774408,1.0,0.7655127038152328
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.0030357142857142857,-0.0,-0.0,1.0,0.09499575911789548
LunarLander-v2#44.285714285714285#857.1428571428571#0.5,0.5039193833909011,0.47688348300276445,1.0,0.9706988229117447
MountainCar-v0#0.05#0.001142857142857143#0.001642857142857143,1.0,0.9681379506102757,0.9158387737723531,0.8352966221969914
MountainCar-v0#0.4428571428571428#0.002428571428571429#0.00025,1.0,1.0,0.9976056097143833,0.995553275183855
MountainCar-v0#0.3642857142857142#0.0037142857142857147#0.004428571428571429,0.9942602040816326,1.0,0.9570881924198251,0.8788785922532278
MountainCar-v0#0.3642857142857142#0.0005#0.008607142857142858,0.0,0.0,0.0,0.0
CartPole-v1#6.859999999999999#1.9#0.01#0.35#13.0,1.0,0.6907626927974603,0.730576252656776,0.39072658615994704
LunarLander-v2#50.0#1428.5714285714287#1.5,0.7868631488786616,0.8568471650181377,0.9422352692672691,1.0
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.004428571428571429,-0.0,-0.0,1.0,-0.0
CartPole-v1#6.859999999999999#0.7#0.13#0.35#13.0,1.0,0.7331963001027749,0.6104830421377184,0.5914354230900993
CartPole-v1#6.859999999999999#1.3#0.19#0.65#13.0,1.0,0.7111940259527709,0.7123486725256734,0.5181515520456403
CartPole-v1#0.98#1.9#0.01#0.65#19.0,1.0,0.9271991164730559,0.7314401000751649,0.7352081145545868
CartPole-v1#6.859999999999999#0.7#0.19#0.95#19.0,1.0,0.768832932891118,0.4370340829125652,0.5425692970627072
CartPole-v1#0.98#1.3#0.06999999999999999#0.35#7.0,1.0,1.0,0.908629806697297,0.9340773624736123
CartPole-v1#18.62#1.3#0.13#0.35#19.0,1.0,0.7525866374437602,0.39484122778296865,0.512711705058077
CartPole-v1#0.98#0.7#0.19#0.95#7.0,0.9804526891268486,1.0,0.9311284401893227,0.6223760877162408
CartPole-v1#0.98#0.1#0.13#0.05#7.0,0.0,0.0,0.0,0.0
CartPole-v1#12.74#1.9#0.13#0.35#19.0,1.0,0.44779649577143293,0.9110173521643014,0.5605790459858184
MountainCar-v0#0.28571428571428564#0.002428571428571429#0.007214285714285715,0.0,0.0,0.0,0.0
MountainCar-v0#0.20714285714285713#0.002428571428571429#0.007214285714285715,0.0,0.0,0.0,0.0
MountainCar-v0#0.3642857142857142#0.0017857142857142859#0.007214285714285715,0.0,0.0,0.0,0.0
LunarLander-v2#38.57142857142857#1428.5714285714287#0.3,0.48220606980179953,0.6080119130301702,1.0,0.9110445051297588
MountainCar-v0#0.05#0.002428571428571429#0.005821428571428572,-0.0,-0.0,1.0,-0.0
CartPole-v1#0.98#1.3#0.13#0.65#1.0,0.9268128501539751,1.0,0.924904726316738,0.033090047544085635
CartPole-v1#12.74#0.7#0.01#0.95#7.0,1.0,0.40144619608460336,0.484461698537191,0.5816890940726945
MountainCar-v0#0.12857142857142856#0.001142857142857143#0.0030357142857142857,0.0,0.0,0.0,0.0
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.95#13.0,1.0,0.7302834739693365,0.5062849390380069,0.593482686868668
CartPole-v1#12.74#1.3#0.13#0.35#19.0,1.0,0.5695127461155195,0.7224763535466319,0.508860736013192
CartPole-v1#18.62#1.3#0.19#0.05#1.0,0.105413132877799,0.051323666456228934,1.0,0.12257992503032648
LunarLander-v2#44.285714285714285#285.7142857142857#0.8999999999999999,0.4048768223054534,0.40436777112283445,0.5333999566024364,1.0
CartPole-v1#18.62#0.1#0.06999999999999999#0.35#7.0,1.0,0.7731808171080734,0.45731560395174137,0.4389796181976374
LunarLander-v2#32.85714285714286#1142.857142857143#1.7,1.0,0.8575575488036162,0.8995246894568232,0.9073292025033625
CartPole-v1#6.859999999999999#1.3#0.01#0.05#19.0,1.0,0.837787569268137,0.1738240506572224,0.2012241167737894
MountainCar-v0#0.3642857142857142#0.0017857142857142859#0.005821428571428572,0.0,0.0,0.0,0.0
MountainCar-v0#0.12857142857142856#0.004357142857142858#0.01,0.0,0.0,1.0,0.3255813953488387
CartPole-v1#12.74#0.7#0.01#0.65#7.0,1.0,0.7426788375914394,0.46839697295458094,0.26910872177208167
LunarLander-v2#10.0#2000.0#0.8999999999999999,1.0,0.9981499920861534,0.9340565929902654,0.9618326855322066
MountainCar-v0#0.20714285714285713#0.005#0.004428571428571429,1.0,1.0,0.9967906821087678,0.5569682529239974
MountainCar-v0#0.20714285714285713#0.002428571428571429#0.008607142857142858,0.0,0.0,0.0,0.0
CartPole-v1#6.859999999999999#1.9#0.13#0.35#7.0,1.0,0.8046749550825564,0.9132637604752725,0.41111591979121587
CartPole-v1#6.859999999999999#1.3#0.13#0.65#19.0,1.0,0.9154461927004399,0.4070416370826156,0.4815355244518656
