instances,algo_PPO,algo_SACdiscrete,algo_IQN,algo_Rainbow
LunarLander-v2#44.285714285714285#285.7142857142857#1.0999999999999999,0.5998548550848396,0.5818128332723049,0.7322904228456256,1.0
CartPole-v1#0.98#1.3#0.19#0.65#19.0,1.0,0.8496444732943154,0.8396895081778359,0.8191040624548303
CartPole-v1#0.98#1.3#0.13#0.05#13.0,1.0,1.0,0.3971547704033613,0.43332480936499984
LunarLander-v2#32.85714285714286#285.7142857142857#1.5,0.5066181938841228,0.5881783573048848,0.5554621483802222,1.0
LunarLander-v2#10.0#0.0#1.0999999999999999,0.9614410077761314,1.0,0.9380110120694135,0.9351858959333172
CartPole-v1#6.859999999999999#0.7#0.06999999999999999#0.35#7.0,1.0,0.8213321573031898,0.7694879863499657,0.5940801219483889
CartPole-v1#12.74#1.9#0.19#0.95#7.0,1.0,0.5535767029592796,0.5477733733314705,0.05687231862089931
CartPole-v1#0.98#1.3#0.06999999999999999#0.35#19.0,1.0,0.9625851329896693,0.976972818739732,0.7897263821838907
CartPole-v1#18.62#1.3#0.13#0.95#1.0,0.9294604868983594,1.0,0.20284335863943756,0.11460452799950474
LunarLander-v2#38.57142857142857#1428.5714285714287#1.2999999999999998,0.6824125288128768,0.6881303001836341,0.7272348507759235,1.0
CartPole-v1#12.74#1.3#0.06999999999999999#0.95#13.0,1.0,0.3983594176702435,0.4553608630709353,0.21210012545362258
MountainCar-v0#0.4428571428571428#0.001142857142857143#0.007214285714285715,0.0,0.0,0.0,0.0
MountainCar-v0#0.4428571428571428#0.0030714285714285717#0.00025,0.9999354958660439,1.0,0.9973553305077993,0.390693950650543
MountainCar-v0#0.05#0.0017857142857142859#0.008607142857142858,0.0,0.0,0.0,0.0
CartPole-v1#6.859999999999999#1.9#0.01#0.95#13.0,1.0,0.6495913769337154,0.5989440122201319,0.20754861515578374
CartPole-v1#0.98#1.9#0.13#0.05#19.0,1.0,1.0,0.4229791021127024,0.36461919838016665
CartPole-v1#18.62#0.1#0.01#0.65#1.0,0.8439117751973216,0.5289442743387455,1.0,0.6408496311895187
MountainCar-v0#0.20714285714285713#0.002428571428571429#0.0030357142857142857,0.7400780193445226,0.37018082565677246,1.0,0.9068577277379735
CartPole-v1#12.74#1.9#0.06999999999999999#0.65#19.0,1.0,0.9197043940907906,0.7484900448994019,0.3293546383685532
MountainCar-v0#0.4428571428571428#0.001142857142857143#0.001642857142857143,0.7294571980261748,1.0,0.564685689766144,0.0
CartPole-v1#12.74#1.3#0.13#0.65#13.0,0.8507002576118189,0.8360600887631786,1.0,0.41344388356932454
CartPole-v1#0.98#1.3#0.19#0.95#7.0,1.0,0.7271385044989567,0.9221601300757701,0.40456719015626513
CartPole-v1#0.98#0.7#0.01#0.65#19.0,1.0,0.8821807707001367,0.7317066206626653,0.9060955967408508
MountainCar-v0#0.5214285714285714#0.0037142857142857147#0.007214285714285715,0.0,0.0,1.0,0.11779661016949122
CartPole-v1#0.98#1.3#0.01#0.65#1.0,1.0,0.8837536802396212,0.6759710907372886,-0.0
CartPole-v1#12.74#0.1#0.01#0.35#7.0,1.0,0.7145516331071811,0.31197149833209714,0.3484299674318561
LunarLander-v2#44.285714285714285#857.1428571428571#0.3,0.5557857763917172,0.5960727577011805,0.9560992453172656,1.0
LunarLander-v2#15.714285714285715#857.1428571428571#1.0999999999999999,-0.0,-0.0,1.0,0.5449262891176697
MountainCar-v0#0.20714285714285713#0.0017857142857142859#0.004428571428571429,-0.0,-0.0,-0.0,-0.0
CartPole-v1#6.859999999999999#0.7#0.19#0.95#13.0,1.0,0.47456645059221764,0.5720230076613012,0.29263320167075674
MountainCar-v0#0.4428571428571428#0.002428571428571429#0.001642857142857143,1.0,1.0,0.9961032842876463,0.6380298335316551
MountainCar-v0#0.5214285714285714#0.0037142857142857147#0.00025,1.0,1.0,0.997242419244634,0.9346888768465943
LunarLander-v2#38.57142857142857#571.4285714285714#0.7,-0.0,0.3562317630141101,0.47392063876785184,1.0
MountainCar-v0#0.3642857142857142#0.001142857142857143#0.0030357142857142857,0.0,0.0,0.0,0.0
CartPole-v1#0.98#0.7#0.19#0.05#19.0,0.9207356570440672,1.0,0.0995631583477897,0.12961580928110586
CartPole-v1#12.74#0.1#0.06999999999999999#0.65#19.0,0.8524202028597845,1.0,0.26306030822491067,0.26992683316882765
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.001642857142857143,0.6031500867608642,1.0,0.9963503232080545,0.9986156398375379
CartPole-v1#18.62#0.7#0.13#0.35#1.0,1.0,0.6117843631177197,0.4629153735463315,0.0005336603061558333
MountainCar-v0#0.12857142857142856#0.004357142857142858#0.004428571428571429,1.0,1.0,0.9952581540923424,0.022058016033636323
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#1.0,1.0,0.6386301188984486,0.3592184242569443,-0.0
MountainCar-v0#0.05#0.0037142857142857147#0.004428571428571429,0.5280939971654551,1.0,0.9680046937624773,0.5154642710190647
CartPole-v1#6.859999999999999#1.9#0.06999999999999999#0.95#1.0,0.47422890537545986,1.0,0.1570731386928015,-0.0
LunarLander-v2#27.142857142857142#2000.0#0.5,-0.0,0.05098072720768405,0.9780272285076009,1.0
MountainCar-v0#0.4428571428571428#0.0030714285714285717#0.004428571428571429,0.44993550671488874,0.44993550671488874,1.0,0.07372467690128635
CartPole-v1#12.74#0.1#0.19#0.95#19.0,1.0,0.9492445682129067,0.32134231930041196,0.513994145671291
CartPole-v1#18.62#0.1#0.13#0.65#7.0,1.0,0.6793159859496054,0.32444809272564323,0.4582882535336279
CartPole-v1#12.74#1.9#0.01#0.65#19.0,1.0,0.6449773392404076,0.6702384696723249,0.3604732249570898
CartPole-v1#0.98#0.7#0.13#0.65#19.0,1.0,0.8080606873916002,0.8180829985290566,0.9295682945838548
LunarLander-v2#27.142857142857142#571.4285714285714#1.5,-0.0,0.7069366010331819,0.5265672099123123,1.0
CartPole-v1#12.74#0.7#0.19#0.05#19.0,1.0,0.2757711006984821,0.1112651771993404,0.13149454548696443
LunarLander-v2#38.57142857142857#1714.2857142857142#1.7,0.9036795682533748,0.8505615028135263,0.8725662323699639,1.0
LunarLander-v2#44.285714285714285#857.1428571428571#0.7,0.5592899799813231,0.5974539314635909,0.8975664653386342,1.0
CartPole-v1#12.74#0.7#0.19#0.35#13.0,1.0,0.66788549776288,0.425797241470232,0.6345667910586038
CartPole-v1#18.62#0.1#0.01#0.65#7.0,1.0,0.6635516439778166,0.31235544684643946,0.33588848517139713
CartPole-v1#0.98#0.7#0.19#0.05#7.0,1.0,1.0,0.4980569249926831,0.4366937005717765
CartPole-v1#18.62#1.9#0.01#0.05#7.0,1.0,0.3113283734662393,0.8630541992802361,0.6268186699540155
LunarLander-v2#44.285714285714285#1142.857142857143#0.5,0.49917743958979316,0.5520601782169458,0.837658492167423,1.0
CartPole-v1#18.62#0.7#0.13#0.05#1.0,0.21676249198200268,0.097691146909518,1.0,0.02786887491858204
CartPole-v1#6.859999999999999#0.7#0.13#0.95#19.0,1.0,0.49691610337771525,0.2962515107245675,0.4520232985898222
LunarLander-v2#38.57142857142857#285.7142857142857#1.5,0.8733642605953277,0.7044000481429092,1.0,0.9050930228703296
LunarLander-v2#21.42857142857143#571.4285714285714#0.7,-0.0,-0.0,1.0,0.8823608792880585
MountainCar-v0#0.6#0.004357142857142858#0.0030357142857142857,1.0,1.0,0.6258783479057859,-0.0
