instances,Rtestmax,avRandomScore,normalisedScore,gamma,numPrototypes,explorationMode
LunarLander-v2#10.0#857.1428571428571#0.7,-630.0840138717716,-848.8277679546569,0.9769563490315162,1.0,10,optimistic
LunarLander-v2#10.0#857.1428571428571#0.7,-624.9244642914666,-848.8277679546569,1.0,1.0,10,epsilonGreedy
LunarLander-v2#10.0#857.1428571428571#0.7,-771.3966801829459,-848.8277679546569,0.3458237842179755,1.0,50,optimistic
LunarLander-v2#10.0#857.1428571428571#0.7,-817.0118192328414,-848.8277679546569,0.14209682573364396,1.0,50,epsilonGreedy
LunarLander-v2#10.0#857.1428571428571#0.7,-774.563858819781,-848.8277679546569,0.33167848763227026,1.0,100,optimistic
LunarLander-v2#10.0#857.1428571428571#0.7,-774.793951778401,-848.8277679546569,0.33065084331056716,1.0,100,epsilonGreedy
CartPole-v1#0.98#0.1#0.01#0.05#1.0,4.3,6.036842105263158,-0.0,0.9,10,optimistic
CartPole-v1#0.98#0.1#0.01#0.05#1.0,19.4,6.036842105263158,0.5819390327756131,0.9,10,epsilonGreedy
CartPole-v1#0.98#0.1#0.01#0.05#1.0,7.8,6.036842105263158,0.07678203071281227,0.9,50,optimistic
CartPole-v1#0.98#0.1#0.01#0.05#1.0,8.5,6.036842105263158,0.10726564290625715,0.9,50,epsilonGreedy
CartPole-v1#0.98#0.1#0.01#0.05#1.0,25.4,6.036842105263158,0.8432271372908549,0.9,100,optimistic
CartPole-v1#0.98#0.1#0.01#0.05#1.0,21.6,6.036842105263158,0.6777446710978685,0.9,100,epsilonGreedy
CartPole-v1#0.98#0.1#0.01#0.05#1.0,4.3,6.036842105263158,-0.0,0.95,10,optimistic
CartPole-v1#0.98#0.1#0.01#0.05#1.0,19.4,6.036842105263158,0.5819390327756131,0.95,10,epsilonGreedy
CartPole-v1#0.98#0.1#0.01#0.05#1.0,16.6,6.036842105263158,0.46000458400183364,0.95,50,optimistic
CartPole-v1#0.98#0.1#0.01#0.05#1.0,17.3,6.036842105263158,0.4904881961952785,0.95,50,epsilonGreedy
CartPole-v1#0.98#0.1#0.01#0.05#1.0,17.0,6.036842105263158,0.47742379096951637,0.95,100,optimistic
CartPole-v1#0.98#0.1#0.01#0.05#1.0,21.6,6.036842105263158,0.6777446710978685,0.95,100,epsilonGreedy
CartPole-v1#0.98#0.1#0.01#0.05#1.0,4.0,6.036842105263158,-0.0,1.0,10,optimistic
CartPole-v1#0.98#0.1#0.01#0.05#1.0,22.8,6.036842105263158,0.7300022920009168,1.0,10,epsilonGreedy
CartPole-v1#0.98#0.1#0.01#0.05#1.0,9.7,6.036842105263158,0.15952326380930548,1.0,50,optimistic
CartPole-v1#0.98#0.1#0.01#0.05#1.0,8.7,6.036842105263158,0.11597524639009851,1.0,50,epsilonGreedy
CartPole-v1#0.98#0.1#0.01#0.05#1.0,29.0,6.036842105263158,1.0,1.0,100,optimistic
CartPole-v1#0.98#0.1#0.01#0.05#1.0,21.6,6.036842105263158,0.6777446710978685,1.0,100,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.0030714285714285717#0.004428571428571429,-500.0,-445.4146341463415,-0.0,0.9,10,optimistic
MountainCar-v0#0.12857142857142856#0.0030714285714285717#0.004428571428571429,-299.3,-445.4146341463415,0.38449738777710746,0.9,10,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.0030714285714285717#0.004428571428571429,-500.0,-445.4146341463415,-0.0,0.9,50,optimistic
MountainCar-v0#0.12857142857142856#0.0030714285714285717#0.004428571428571429,-461.0,-445.4146341463415,-0.0,0.9,50,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.0030714285714285717#0.004428571428571429,-208.3,-445.4146341463415,0.62396184999294,0.9,100,optimistic
MountainCar-v0#0.12857142857142856#0.0030714285714285717#0.004428571428571429,-500.0,-445.4146341463415,-0.0,0.9,100,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.0030714285714285717#0.004428571428571429,-264.8,-445.4146341463415,0.47528336521058245,0.95,10,optimistic
MountainCar-v0#0.12857142857142856#0.0030714285714285717#0.004428571428571429,-299.3,-445.4146341463415,0.38449738777710746,0.95,10,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.0030714285714285717#0.004428571428571429,-500.0,-445.4146341463415,-0.0,0.95,50,optimistic
MountainCar-v0#0.12857142857142856#0.0030714285714285717#0.004428571428571429,-320.2,-445.4146341463415,0.32949950579566906,0.95,50,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.0030714285714285717#0.004428571428571429,-89.0,-445.4146341463415,0.9378971284802897,0.95,100,optimistic
MountainCar-v0#0.12857142857142856#0.0030714285714285717#0.004428571428571429,-500.0,-445.4146341463415,-0.0,0.95,100,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.0030714285714285717#0.004428571428571429,-500.0,-445.4146341463415,-0.0,1.0,10,optimistic
MountainCar-v0#0.12857142857142856#0.0030714285714285717#0.004428571428571429,-305.6,-445.4146341463415,0.3679190788544729,1.0,10,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.0030714285714285717#0.004428571428571429,-140.3,-445.4146341463415,0.8029023272531225,1.0,50,optimistic
MountainCar-v0#0.12857142857142856#0.0030714285714285717#0.004428571428571429,-144.7,-445.4146341463415,0.791323825783346,1.0,50,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.0030714285714285717#0.004428571428571429,-136.8,-445.4146341463415,0.8121124988768084,1.0,100,optimistic
MountainCar-v0#0.12857142857142856#0.0030714285714285717#0.004428571428571429,-65.4,-445.4146341463415,1.0,1.0,100,epsilonGreedy
LunarLander-v2#38.57142857142857#857.1428571428571#1.5,-636.4817510357101,-307.1921861320602,-0.0,0.9,10,optimistic
LunarLander-v2#38.57142857142857#857.1428571428571#1.5,-92.61300719334155,-307.1921861320602,0.9465747744413645,0.9,10,epsilonGreedy
LunarLander-v2#38.57142857142857#857.1428571428571#1.5,-107.67577628473286,-307.1921861320602,0.8801282658580782,0.9,50,optimistic
LunarLander-v2#38.57142857142857#857.1428571428571#1.5,-113.88990421227713,-307.1921861320602,0.8527158357683683,0.9,50,epsilonGreedy
LunarLander-v2#38.57142857142857#857.1428571428571#1.5,-905.7680081886632,-307.1921861320602,-0.0,0.9,100,optimistic
LunarLander-v2#38.57142857142857#857.1428571428571#1.5,-81.45526215678923,-307.1921861320602,0.9957950205224863,0.9,100,epsilonGreedy
LunarLander-v2#38.57142857142857#857.1428571428571#1.5,-182.5708954257264,-307.1921861320602,0.5497428535441858,0.95,10,optimistic
LunarLander-v2#38.57142857142857#857.1428571428571#1.5,-104.47734091171444,-307.1921861320602,0.8942375482998982,0.95,10,epsilonGreedy
LunarLander-v2#38.57142857142857#857.1428571428571#1.5,-241.01909446351027,-307.1921861320602,0.29190986576630545,0.95,50,optimistic
LunarLander-v2#38.57142857142857#857.1428571428571#1.5,-97.50317731881862,-307.1921861320602,0.9250027295374864,0.95,50,epsilonGreedy
LunarLander-v2#38.57142857142857#857.1428571428571#1.5,-747.5171098487706,-307.1921861320602,-0.0,0.95,100,optimistic
LunarLander-v2#38.57142857142857#857.1428571428571#1.5,-80.50203472235692,-307.1921861320602,1.0,0.95,100,epsilonGreedy
LunarLander-v2#38.57142857142857#857.1428571428571#1.5,-115.95167067741211,-307.1921861320602,0.8436207495799583,1.0,10,optimistic
LunarLander-v2#38.57142857142857#857.1428571428571#1.5,-84.32565267487705,-307.1921861320602,0.9831328448600769,1.0,10,epsilonGreedy
LunarLander-v2#38.57142857142857#857.1428571428571#1.5,-155.7216222837383,-307.1921861320602,0.6681832576597695,1.0,50,optimistic
LunarLander-v2#38.57142857142857#857.1428571428571#1.5,-92.8190979915975,-307.1921861320602,0.9456656445255991,1.0,50,epsilonGreedy
LunarLander-v2#38.57142857142857#857.1428571428571#1.5,-105.03138673596936,-307.1921861320602,0.8917934817146959,1.0,100,optimistic
LunarLander-v2#38.57142857142857#857.1428571428571#1.5,-82.74120580655324,-307.1921861320602,0.9901223274576698,1.0,100,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.005#0.01,-500.0,-500.0,0.0,0.9,10,optimistic
MountainCar-v0#0.12857142857142856#0.005#0.01,-451.1,-500.0,0.11766121270452352,0.9,10,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.005#0.01,-500.0,-500.0,0.0,0.9,50,optimistic
MountainCar-v0#0.12857142857142856#0.005#0.01,-500.0,-500.0,0.0,0.9,50,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.005#0.01,-500.0,-500.0,0.0,0.9,100,optimistic
MountainCar-v0#0.12857142857142856#0.005#0.01,-500.0,-500.0,0.0,0.9,100,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.005#0.01,-500.0,-500.0,0.0,0.95,10,optimistic
MountainCar-v0#0.12857142857142856#0.005#0.01,-500.0,-500.0,0.0,0.95,10,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.005#0.01,-500.0,-500.0,0.0,0.95,50,optimistic
MountainCar-v0#0.12857142857142856#0.005#0.01,-500.0,-500.0,0.0,0.95,50,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.005#0.01,-500.0,-500.0,0.0,0.95,100,optimistic
MountainCar-v0#0.12857142857142856#0.005#0.01,-500.0,-500.0,0.0,0.95,100,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.005#0.01,-500.0,-500.0,0.0,1.0,10,optimistic
MountainCar-v0#0.12857142857142856#0.005#0.01,-451.1,-500.0,0.11766121270452352,1.0,10,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.005#0.01,-147.2,-500.0,0.848893166506256,1.0,50,optimistic
MountainCar-v0#0.12857142857142856#0.005#0.01,-500.0,-500.0,0.0,1.0,50,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.005#0.01,-84.4,-500.0,1.0,1.0,100,optimistic
MountainCar-v0#0.12857142857142856#0.005#0.01,-500.0,-500.0,0.0,1.0,100,epsilonGreedy
CartPole-v1#18.62#1.9#0.06999999999999999#0.95#7.0,19.1,38.80238095238095,-0.0,0.9,10,optimistic
CartPole-v1#18.62#1.9#0.06999999999999999#0.95#7.0,60.1,38.80238095238095,0.3893701301527881,0.9,10,epsilonGreedy
CartPole-v1#18.62#1.9#0.06999999999999999#0.95#7.0,21.0,38.80238095238095,-0.0,0.9,50,optimistic
CartPole-v1#18.62#1.9#0.06999999999999999#0.95#7.0,91.4,38.80238095238095,0.9616071039916425,0.9,50,epsilonGreedy
CartPole-v1#18.62#1.9#0.06999999999999999#0.95#7.0,55.0,38.80238095238095,0.29613023984677667,0.9,100,optimistic
CartPole-v1#18.62#1.9#0.06999999999999999#0.95#7.0,50.8,38.80238095238095,0.21934444783006135,0.9,100,epsilonGreedy
CartPole-v1#18.62#1.9#0.06999999999999999#0.95#7.0,25.0,38.80238095238095,-0.0,0.95,10,optimistic
CartPole-v1#18.62#1.9#0.06999999999999999#0.95#7.0,93.5,38.80238095238095,1.0,0.95,10,epsilonGreedy
CartPole-v1#18.62#1.9#0.06999999999999999#0.95#7.0,30.6,38.80238095238095,-0.0,0.95,50,optimistic
CartPole-v1#18.62#1.9#0.06999999999999999#0.95#7.0,75.1,38.80238095238095,0.6636051016410568,0.95,50,epsilonGreedy
CartPole-v1#18.62#1.9#0.06999999999999999#0.95#7.0,59.1,38.80238095238095,0.37108779872023684,0.95,100,optimistic
CartPole-v1#18.62#1.9#0.06999999999999999#0.95#7.0,48.9,38.80238095238095,0.184608018108214,0.95,100,epsilonGreedy
CartPole-v1#18.62#1.9#0.06999999999999999#0.95#7.0,65.4,38.80238095238095,0.4862664867453098,1.0,10,optimistic
CartPole-v1#18.62#1.9#0.06999999999999999#0.95#7.0,64.4,38.80238095238095,0.46798415531275855,1.0,10,epsilonGreedy
CartPole-v1#18.62#1.9#0.06999999999999999#0.95#7.0,64.5,38.80238095238095,0.4698123884560136,1.0,50,optimistic
CartPole-v1#18.62#1.9#0.06999999999999999#0.95#7.0,66.5,38.80238095238095,0.5063770513211161,1.0,50,epsilonGreedy
CartPole-v1#18.62#1.9#0.06999999999999999#0.95#7.0,83.5,38.80238095238095,0.8171766856744874,1.0,100,optimistic
CartPole-v1#18.62#1.9#0.06999999999999999#0.95#7.0,48.8,38.80238095238095,0.18277978496495884,1.0,100,epsilonGreedy
CartPole-v1#18.62#1.3#0.19#0.05#19.0,3.2,4.9076734943442375,-0.0,0.9,10,optimistic
CartPole-v1#18.62#1.3#0.19#0.05#19.0,13.0,4.9076734943442375,0.6530110792321754,0.9,10,epsilonGreedy
CartPole-v1#18.62#1.3#0.19#0.05#19.0,8.0,4.9076734943442375,0.24953558996726308,0.9,50,optimistic
CartPole-v1#18.62#1.3#0.19#0.05#19.0,9.2,4.9076734943442375,0.34636970739084194,0.9,50,epsilonGreedy
CartPole-v1#18.62#1.3#0.19#0.05#19.0,11.0,4.9076734943442375,0.4916208835262105,0.9,100,optimistic
CartPole-v1#18.62#1.3#0.19#0.05#19.0,17.3,4.9076734943442375,1.0,0.9,100,epsilonGreedy
CartPole-v1#18.62#1.3#0.19#0.05#19.0,3.2,4.9076734943442375,-0.0,0.95,10,optimistic
CartPole-v1#18.62#1.3#0.19#0.05#19.0,13.0,4.9076734943442375,0.6530110792321754,0.95,10,epsilonGreedy
CartPole-v1#18.62#1.3#0.19#0.05#19.0,13.1,4.9076734943442375,0.6610805890174736,0.95,50,optimistic
CartPole-v1#18.62#1.3#0.19#0.05#19.0,12.4,4.9076734943442375,0.6045940205203859,0.95,50,epsilonGreedy
CartPole-v1#18.62#1.3#0.19#0.05#19.0,6.8,4.9076734943442375,0.1527014725436841,0.95,100,optimistic
CartPole-v1#18.62#1.3#0.19#0.05#19.0,16.6,4.9076734943442375,0.9435134315029123,0.95,100,epsilonGreedy
CartPole-v1#18.62#1.3#0.19#0.05#19.0,3.1,4.9076734943442375,-0.0,1.0,10,optimistic
CartPole-v1#18.62#1.3#0.19#0.05#19.0,11.6,4.9076734943442375,0.540037942238,1.0,10,epsilonGreedy
CartPole-v1#18.62#1.3#0.19#0.05#19.0,12.2,4.9076734943442375,0.5884550009497893,1.0,50,optimistic
CartPole-v1#18.62#1.3#0.19#0.05#19.0,9.2,4.9076734943442375,0.34636970739084194,1.0,50,epsilonGreedy
CartPole-v1#18.62#1.3#0.19#0.05#19.0,9.5,4.9076734943442375,0.37057823674673673,1.0,100,optimistic
CartPole-v1#18.62#1.3#0.19#0.05#19.0,15.2,4.9076734943442375,0.8305402945087367,1.0,100,epsilonGreedy
MountainCar-v0#0.28571428571428564#0.0005#0.008607142857142858,-500.0,-500.0,0.0,0.9,10,optimistic
MountainCar-v0#0.28571428571428564#0.0005#0.008607142857142858,-500.0,-500.0,0.0,0.9,10,epsilonGreedy
MountainCar-v0#0.28571428571428564#0.0005#0.008607142857142858,-500.0,-500.0,0.0,0.9,50,optimistic
MountainCar-v0#0.28571428571428564#0.0005#0.008607142857142858,-500.0,-500.0,0.0,0.9,50,epsilonGreedy
MountainCar-v0#0.28571428571428564#0.0005#0.008607142857142858,-500.0,-500.0,0.0,0.9,100,optimistic
MountainCar-v0#0.28571428571428564#0.0005#0.008607142857142858,-500.0,-500.0,0.0,0.9,100,epsilonGreedy
MountainCar-v0#0.28571428571428564#0.0005#0.008607142857142858,-500.0,-500.0,0.0,0.95,10,optimistic
MountainCar-v0#0.28571428571428564#0.0005#0.008607142857142858,-500.0,-500.0,0.0,0.95,10,epsilonGreedy
MountainCar-v0#0.28571428571428564#0.0005#0.008607142857142858,-500.0,-500.0,0.0,0.95,50,optimistic
MountainCar-v0#0.28571428571428564#0.0005#0.008607142857142858,-500.0,-500.0,0.0,0.95,50,epsilonGreedy
MountainCar-v0#0.28571428571428564#0.0005#0.008607142857142858,-500.0,-500.0,0.0,0.95,100,optimistic
MountainCar-v0#0.28571428571428564#0.0005#0.008607142857142858,-500.0,-500.0,0.0,0.95,100,epsilonGreedy
MountainCar-v0#0.28571428571428564#0.0005#0.008607142857142858,-500.0,-500.0,0.0,1.0,10,optimistic
MountainCar-v0#0.28571428571428564#0.0005#0.008607142857142858,-500.0,-500.0,0.0,1.0,10,epsilonGreedy
MountainCar-v0#0.28571428571428564#0.0005#0.008607142857142858,-500.0,-500.0,0.0,1.0,50,optimistic
MountainCar-v0#0.28571428571428564#0.0005#0.008607142857142858,-500.0,-500.0,0.0,1.0,50,epsilonGreedy
MountainCar-v0#0.28571428571428564#0.0005#0.008607142857142858,-500.0,-500.0,0.0,1.0,100,optimistic
MountainCar-v0#0.28571428571428564#0.0005#0.008607142857142858,-500.0,-500.0,0.0,1.0,100,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.005821428571428572,-500.0,-500.0,0.0,0.9,10,optimistic
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.005821428571428572,-500.0,-500.0,0.0,0.9,10,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.005821428571428572,-500.0,-500.0,0.0,0.9,50,optimistic
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.005821428571428572,-500.0,-500.0,0.0,0.9,50,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.005821428571428572,-500.0,-500.0,0.0,0.9,100,optimistic
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.005821428571428572,-500.0,-500.0,0.0,0.9,100,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.005821428571428572,-500.0,-500.0,0.0,0.95,10,optimistic
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.005821428571428572,-500.0,-500.0,0.0,0.95,10,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.005821428571428572,-470.4,-500.0,0.08032564450474905,0.95,50,optimistic
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.005821428571428572,-500.0,-500.0,0.0,0.95,50,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.005821428571428572,-500.0,-500.0,0.0,0.95,100,optimistic
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.005821428571428572,-500.0,-500.0,0.0,0.95,100,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.005821428571428572,-500.0,-500.0,0.0,1.0,10,optimistic
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.005821428571428572,-500.0,-500.0,0.0,1.0,10,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.005821428571428572,-207.0,-500.0,0.7951153324287653,1.0,50,optimistic
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.005821428571428572,-431.4,-500.0,0.1861601085481683,1.0,50,epsilonGreedy
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.005821428571428572,-131.5,-500.0,1.0,1.0,100,optimistic
MountainCar-v0#0.12857142857142856#0.0017857142857142859#0.005821428571428572,-500.0,-500.0,0.0,1.0,100,epsilonGreedy
CartPole-v1#6.859999999999999#0.7#0.19#0.05#13.0,3.0,4.513521126760564,-0.0,0.9,10,optimistic
CartPole-v1#6.859999999999999#0.7#0.19#0.05#13.0,4.9,4.513521126760564,0.03364641832405523,0.9,10,epsilonGreedy
CartPole-v1#6.859999999999999#0.7#0.19#0.05#13.0,10.4,4.513521126760564,0.5124702651004243,0.9,50,optimistic
CartPole-v1#6.859999999999999#0.7#0.19#0.05#13.0,16.0,4.513521126760564,1.0,0.9,50,epsilonGreedy
CartPole-v1#6.859999999999999#0.7#0.19#0.05#13.0,8.3,4.513521126760564,0.3296466145130834,0.9,100,optimistic
CartPole-v1#6.859999999999999#0.7#0.19#0.05#13.0,12.3,4.513521126760564,0.6778821394413518,0.9,100,epsilonGreedy
CartPole-v1#6.859999999999999#0.7#0.19#0.05#13.0,3.0,4.513521126760564,-0.0,0.95,10,optimistic
CartPole-v1#6.859999999999999#0.7#0.19#0.05#13.0,5.3,4.513521126760564,0.06846997081688203,0.95,10,epsilonGreedy
CartPole-v1#6.859999999999999#0.7#0.19#0.05#13.0,11.3,4.513521126760564,0.5908232582092847,0.95,50,optimistic
CartPole-v1#6.859999999999999#0.7#0.19#0.05#13.0,14.8,4.513521126760564,0.8955293425215195,0.95,50,epsilonGreedy
CartPole-v1#6.859999999999999#0.7#0.19#0.05#13.0,6.0,4.513521126760564,0.12941118767932902,0.95,100,optimistic
CartPole-v1#6.859999999999999#0.7#0.19#0.05#13.0,8.5,4.513521126760564,0.34705839075949674,0.95,100,epsilonGreedy
CartPole-v1#6.859999999999999#0.7#0.19#0.05#13.0,3.0,4.513521126760564,-0.0,1.0,10,optimistic
CartPole-v1#6.859999999999999#0.7#0.19#0.05#13.0,5.3,4.513521126760564,0.06846997081688203,1.0,10,epsilonGreedy
CartPole-v1#6.859999999999999#0.7#0.19#0.05#13.0,9.7,4.513521126760564,0.45152904823797724,1.0,50,optimistic
CartPole-v1#6.859999999999999#0.7#0.19#0.05#13.0,16.0,4.513521126760564,1.0,1.0,50,epsilonGreedy
CartPole-v1#6.859999999999999#0.7#0.19#0.05#13.0,7.8,4.513521126760564,0.28611717389704977,1.0,100,optimistic
CartPole-v1#6.859999999999999#0.7#0.19#0.05#13.0,10.7,4.513521126760564,0.5385879294700443,1.0,100,epsilonGreedy
MountainCar-v0#0.05#0.005#0.01,-500.0,-500.0,0.0,0.9,10,optimistic
MountainCar-v0#0.05#0.005#0.01,-405.8,-500.0,0.21302578018995927,0.9,10,epsilonGreedy
MountainCar-v0#0.05#0.005#0.01,-337.7,-500.0,0.3670284938941656,0.9,50,optimistic
MountainCar-v0#0.05#0.005#0.01,-500.0,-500.0,0.0,0.9,50,epsilonGreedy
MountainCar-v0#0.05#0.005#0.01,-93.8,-500.0,0.9185888738127544,0.9,100,optimistic
MountainCar-v0#0.05#0.005#0.01,-500.0,-500.0,0.0,0.9,100,epsilonGreedy
MountainCar-v0#0.05#0.005#0.01,-500.0,-500.0,0.0,0.95,10,optimistic
MountainCar-v0#0.05#0.005#0.01,-371.1,-500.0,0.2914970601537765,0.95,10,epsilonGreedy
MountainCar-v0#0.05#0.005#0.01,-141.0,-500.0,0.8118498417005879,0.95,50,optimistic
MountainCar-v0#0.05#0.005#0.01,-500.0,-500.0,0.0,0.95,50,epsilonGreedy
MountainCar-v0#0.05#0.005#0.01,-57.8,-500.0,1.0,0.95,100,optimistic
MountainCar-v0#0.05#0.005#0.01,-500.0,-500.0,0.0,0.95,100,epsilonGreedy
MountainCar-v0#0.05#0.005#0.01,-500.0,-500.0,0.0,1.0,10,optimistic
MountainCar-v0#0.05#0.005#0.01,-401.4,-500.0,0.22297602894617827,1.0,10,epsilonGreedy
MountainCar-v0#0.05#0.005#0.01,-69.9,-500.0,0.9726368159203981,1.0,50,optimistic
MountainCar-v0#0.05#0.005#0.01,-217.8,-500.0,0.6381727725011307,1.0,50,epsilonGreedy
MountainCar-v0#0.05#0.005#0.01,-59.8,-500.0,0.9954771596562642,1.0,100,optimistic
MountainCar-v0#0.05#0.005#0.01,-188.6,-500.0,0.7042062415196744,1.0,100,epsilonGreedy
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.01,-500.0,-500.0,0.0,0.9,10,optimistic
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.01,-500.0,-500.0,0.0,0.9,10,epsilonGreedy
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.01,-500.0,-500.0,0.0,0.9,50,optimistic
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.01,-500.0,-500.0,0.0,0.9,50,epsilonGreedy
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.01,-500.0,-500.0,0.0,0.9,100,optimistic
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.01,-500.0,-500.0,0.0,0.9,100,epsilonGreedy
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.01,-500.0,-500.0,0.0,0.95,10,optimistic
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.01,-500.0,-500.0,0.0,0.95,10,epsilonGreedy
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.01,-500.0,-500.0,0.0,0.95,50,optimistic
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.01,-500.0,-500.0,0.0,0.95,50,epsilonGreedy
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.01,-500.0,-500.0,0.0,0.95,100,optimistic
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.01,-500.0,-500.0,0.0,0.95,100,epsilonGreedy
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.01,-500.0,-500.0,0.0,1.0,10,optimistic
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.01,-482.0,-500.0,1.0,1.0,10,epsilonGreedy
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.01,-500.0,-500.0,0.0,1.0,50,optimistic
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.01,-500.0,-500.0,0.0,1.0,50,epsilonGreedy
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.01,-500.0,-500.0,0.0,1.0,100,optimistic
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.01,-500.0,-500.0,0.0,1.0,100,epsilonGreedy
CartPole-v1#12.74#1.3#0.13#0.35#7.0,13.5,21.655495978552278,-0.0,0.9,10,optimistic
CartPole-v1#12.74#1.3#0.13#0.35#7.0,49.2,21.655495978552278,0.20055046408807425,0.9,10,epsilonGreedy
CartPole-v1#12.74#1.3#0.13#0.35#7.0,19.6,21.655495978552278,-0.0,0.9,50,optimistic
CartPole-v1#12.74#1.3#0.13#0.35#7.0,75.4,21.655495978552278,0.39131164660986345,0.9,50,epsilonGreedy
CartPole-v1#12.74#1.3#0.13#0.35#7.0,12.2,21.655495978552278,-0.0,0.9,100,optimistic
CartPole-v1#12.74#1.3#0.13#0.35#7.0,149.9,21.655495978552278,0.9337432533989206,0.9,100,epsilonGreedy
CartPole-v1#12.74#1.3#0.13#0.35#7.0,13.5,21.655495978552278,-0.0,0.95,10,optimistic
CartPole-v1#12.74#1.3#0.13#0.35#7.0,67.3,21.655495978552278,0.3323358611737377,0.95,10,epsilonGreedy
CartPole-v1#12.74#1.3#0.13#0.35#7.0,45.8,21.655495978552278,0.17579519612723135,0.95,50,optimistic
CartPole-v1#12.74#1.3#0.13#0.35#7.0,87.8,21.655495978552278,0.48159556505529033,0.95,50,epsilonGreedy
CartPole-v1#12.74#1.3#0.13#0.35#7.0,103.0,21.655495978552278,0.5922661747625879,0.95,100,optimistic
CartPole-v1#12.74#1.3#0.13#0.35#7.0,83.5,21.655495978552278,0.4502874320459891,0.95,100,epsilonGreedy
CartPole-v1#12.74#1.3#0.13#0.35#7.0,13.5,21.655495978552278,-0.0,1.0,10,optimistic
CartPole-v1#12.74#1.3#0.13#0.35#7.0,66.9,21.655495978552278,0.3294234767077563,1.0,10,epsilonGreedy
CartPole-v1#12.74#1.3#0.13#0.35#7.0,147.2,21.655495978552278,0.9140846582535451,1.0,50,optimistic
CartPole-v1#12.74#1.3#0.13#0.35#7.0,86.4,21.655495978552278,0.4714022194243551,1.0,50,epsilonGreedy
CartPole-v1#12.74#1.3#0.13#0.35#7.0,159.0,21.655495978552278,1.0,1.0,100,optimistic
CartPole-v1#12.74#1.3#0.13#0.35#7.0,117.5,21.655495978552278,0.6978401116544178,1.0,100,epsilonGreedy
CartPole-v1#12.74#0.7#0.06999999999999999#0.95#19.0,8.6,18.76763005780347,-0.0,0.9,10,optimistic
CartPole-v1#12.74#0.7#0.06999999999999999#0.95#19.0,29.8,18.76763005780347,0.08705250242876755,0.9,10,epsilonGreedy
CartPole-v1#12.74#0.7#0.06999999999999999#0.95#19.0,16.6,18.76763005780347,-0.0,0.9,50,optimistic
CartPole-v1#12.74#0.7#0.06999999999999999#0.95#19.0,48.8,18.76763005780347,0.23697473625636836,0.9,50,epsilonGreedy
