instances,feature_PIC,feature_POIC,feature_neutrality,feature_lostrictmax,feature_lomax,feature_lostrictmin,feature_lomin,feature_yskew,feature_ykurtosis,feature_sqrDcorSASp,feature_GX1,feature_GX2,feature_GX3,feature_PX1,feature_PX2,feature_PX3,feature_EX1,feature_EX2,algo_PPO,algo_SACdiscrete,algo_IQN,algo_Rainbow,source
MountainCar-v0#0.6#0.0005#0.00025,0.089869143829806,0.0058291180529412,0.7075356828627873,0.07,0.2,0.02,0.85,5.111576597359907,27.52078860288905,0.0991959377966496,0.0,0.2034560302994437,1.0,1.0,0.1659700452803901,0.1997561825148031,0.3334499650104968,1.0,1.0,1.0,0.6575589840222981,0.6621913398500373,MountainCar
LunarLander-v2#10.0#1714.2857142857142#1.0999999999999999,0.7298967785173303,0.0032946663026536,0.0,0.11,0.11,0.08,0.08,1.046308069797939,1.478360913366025,0.9386785889737111,1.0,0.979743950594559,0.7607088788614357,1.0,0.5820311411187614,0.6514437805942637,0.3021452972746108,1.0,0.9930697352405112,1.0,0.9371010161530774,0.9713149341906712,LunarLander
CartPole-v1#0.98#0.1#0.01#0.35#19.0,0.2492490667546441,0.0022979324553982,0.0262106730941081,0.05,0.06,0.13,0.14,0.5762667669662992,-0.2713631414527748,0.4530051220763647,1.0,1.0,1.0,1.0,0.6135065957865733,0.6135065957865733,1.0,-0.0,1.0,0.918354614648754,0.3986278691060075,0.4033007369480502,CartPole
CartPole-v1#6.859999999999999#0.1#0.06999999999999999#0.35#19.0,0.2484679233417966,0.0022769053045455,0.029494749856126,0.05,0.06,0.13,0.14,0.4678028178182881,-0.5868923010131675,0.4553737171065505,-0.0,-0.0,1.0,-0.0,1.0,1.0,1.0,-0.0,1.0,0.7245505584155478,0.1557188982562038,0.1820467979928602,CartPole
CartPole-v1#6.859999999999999#0.7#0.19#0.65#19.0,0.6279655634303749,0.0041567851442015,0.0055588624338624,0.05,0.05,0.1,0.1,1.619071476083456,2.4182085119485066,0.7911409464879916,0.1975118274329218,0.9510054368377268,1.0,0.0848476547929876,0.1512276785714285,1.0,1.0,-0.0,1.0,0.8164644052108877,0.3853139777968093,0.5847075657877239,CartPole
LunarLander-v2#38.57142857142857#0.0#1.7,0.965129997656936,0.0809618658210778,0.0,0.15,0.15,0.07,0.07,-1.3917718378056507,2.0699505063206285,0.7588044307551391,0.9794406384771592,0.9844915569078546,1.0,0.9753137317663424,0.962035942811118,1.0,1.0,0.9964855473939144,0.8536121313429508,0.752344369507651,0.8394950598227368,1.0,LunarLander
LunarLander-v2#27.142857142857142#1428.5714285714287#0.8999999999999999,0.7944517312761517,0.0199179885743987,0.0,0.1,0.1,0.06,0.06,-0.4565098878139697,-0.6401057838309492,0.6521399080778407,0.7946342452556607,0.4966520754883389,1.0,0.3633979519877554,1.0,0.7287607121639278,0.6550108734612617,1.0,-0.0,-0.0,0.3776140469949553,1.0,LunarLander
LunarLander-v2#10.0#2000.0#1.7,0.7714579332239595,0.0107107709257451,0.0,0.13,0.13,0.06,0.06,-0.1119184236844467,-0.4443216943958412,0.9322450036139772,0.9704302305800716,0.879900075663129,1.0,0.7140880974234818,1.0,0.3442719649576639,1.0,0.2007700849093068,-0.0,-0.0,1.0,0.6101454027730686,LunarLander
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.65#19.0,0.6353294228877724,0.0025831529845654,0.0028571428571428,0.07,0.07,0.1,0.1,2.165669632925816,5.640297794443709,0.8191522280363447,0.6359998918597422,0.3495183252678724,1.0,-0.0,0.1832280073821374,1.0,1.0,0.2028745918325523,1.0,0.7485943389063575,0.4954751046601783,0.518765711182416,CartPole
CartPole-v1#6.859999999999999#1.9#0.19#0.35#13.0,0.5671030471695984,0.0032296381013608,0.0023650210084033,0.08,0.08,0.11,0.11,2.3474695984059006,7.558124655593506,0.7843251881541204,0.3694563193369875,-0.0,1.0,-0.0,0.710722916827597,1.0,1.0,-0.0,0.8817616605213244,1.0,0.9634536041611366,0.7628733851385375,CartPole
LunarLander-v2#10.0#857.1428571428571#1.2999999999999998,0.9218348565155188,0.0098764512999584,0.0,0.09,0.09,0.07,0.07,1.0956878096596248,1.0481941001350563,0.9320639677127,1.0,0.9956749265404048,0.8532551604745594,1.0,0.8864980857896908,0.5890568653219694,0.5897318007522806,1.0,1.0,0.99023134018333,0.9316644352053736,0.9365811425440402,LunarLander
CartPole-v1#18.62#0.7#0.13#0.95#1.0,0.6637864294421707,0.003434085241739,0.0033999236058059,0.12,0.13,0.06,0.06,0.5670857169207874,-0.1600475147737317,0.3948061873055567,1.0,0.918255033557047,0.964577181208054,0.6123222470325539,1.0,0.4453225996004232,1.0,0.4847715736040609,1.0,0.9120480158455112,0.6772868086826069,-0.0,CartPole
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#13.0,0.6457314965649156,0.0076896231451033,0.0023333333333333,0.08,0.08,0.11,0.11,4.331983584128479,21.787007923682705,0.7031016285826399,0.4788022963796872,0.2277042825341681,1.0,0.5778177209464488,1.0,0.7943388803558135,1.0,-0.0,1.0,0.96018199499933,0.8708135172329556,0.662472097015694,CartPole
CartPole-v1#6.859999999999999#1.9#0.01#0.05#1.0,0.523455794551861,0.0039335328403181,0.0033542463075821,0.08,0.08,0.07,0.07,1.3068372727974809,2.3850371071355934,0.8351904081800414,0.6278928403355142,0.8911447712026281,1.0,0.3567740601022388,0.7552828311680636,1.0,1.0,0.5634644528787737,0.9749289667524004,0.2156743378085401,1.0,0.0140686497623247,CartPole
LunarLander-v2#44.285714285714285#285.7142857142857#1.0999999999999999,0.7017583123072069,0.0571585080907764,0.0,0.12,0.12,0.14,0.14,-1.3497210046140298,4.5356848644296335,0.5801035724821451,0.8897304282212777,1.0,0.8788351563423198,0.9814886916705252,1.0,0.9097225078460888,1.0,0.9745414737973132,0.5998548550848396,0.5818128332723049,0.7322904228456256,1.0,LunarLander
CartPole-v1#0.98#1.3#0.19#0.65#19.0,0.5281114220319165,0.0019914034452202,0.0,0.05,0.05,0.11,0.11,3.880518987374824,17.23266460792907,0.8031680360600938,0.6089130376855266,0.9600592038487346,1.0,1.0,0.191280977536448,0.3955325889536265,1.0,0.1143102707348517,1.0,0.8496444732943154,0.8396895081778359,0.8191040624548303,CartPole
CartPole-v1#0.98#1.3#0.13#0.05#13.0,0.490220529740639,0.0030291135705526,0.0072504459403436,0.09,0.09,0.12,0.13,1.4021644914818223,2.729567752365281,0.5630012409845944,0.7120530428605257,1.0,0.8650248638408714,0.4293202570172471,0.2032465336489684,1.0,1.0,0.2741236707365104,1.0,1.0,0.3971547704033613,0.4333248093649998,CartPole
LunarLander-v2#32.85714285714286#285.7142857142857#1.5,1.0401986297370769,0.0753692224372646,0.0,0.1,0.1,0.09,0.09,-0.6357767447589273,0.9944943368311568,0.5146915347370993,0.934924783876054,0.8072461721408569,1.0,0.8556027037928284,1.0,0.871781612104124,0.9889485342883968,1.0,0.5066181938841228,0.5881783573048848,0.5554621483802222,1.0,LunarLander
LunarLander-v2#10.0#0.0#1.0999999999999999,0.9259542571665248,0.006443378710225,0.0,0.13,0.13,0.08,0.08,1.2437380935775453,2.1180193051553857,0.9298160384405572,1.0,0.9898715095732686,0.7107417037736236,1.0,0.6840038719056565,0.7443072595138024,0.2542468153814209,1.0,0.9614410077761314,1.0,0.9380110120694136,0.9351858959333172,LunarLander
CartPole-v1#6.859999999999999#0.7#0.06999999999999999#0.35#7.0,0.5159887715099047,0.0023151737748324,0.001,0.06,0.06,0.09,0.09,1.786290776714371,3.093151861127958,0.7916101386404508,0.3103278097298939,0.3012451834557637,1.0,-0.0,1.0,0.7692022079754448,1.0,-0.0,1.0,0.8213321573031898,0.7694879863499657,0.5940801219483889,CartPole
CartPole-v1#12.74#1.9#0.19#0.95#7.0,0.7156842640300003,0.0040059826870955,0.0022104290899662,0.09,0.09,0.09,0.09,0.8725240118832773,0.1984661836219983,0.4702665331219622,0.248430920976109,0.4823830460371739,1.0,0.6297679936725548,1.0,0.4872132876351173,1.0,0.3259347138337647,1.0,0.5535767029592796,0.5477733733314705,0.0568723186208993,CartPole
CartPole-v1#0.98#1.3#0.06999999999999999#0.35#19.0,0.459436353756568,0.0023151737746476,0.0030046086160216,0.06,0.06,0.09,0.09,3.123276469988724,13.00861334170953,0.7703654924012102,0.6180437690379579,0.9310755673451956,1.0,-0.0,1.0,0.997269307226984,1.0,0.2473954246393432,1.0,0.9625851329896692,0.976972818739732,0.7897263821838907,CartPole
CartPole-v1#18.62#1.3#0.13#0.95#1.0,0.5154868204657008,0.0026269027288903,0.0041945461945461,0.08,0.08,0.08,0.08,0.339819200361646,-0.1926763165945813,0.3622561250511824,0.388390755643227,1.0,0.5921969917733296,0.0929953875373067,0.5973252238401014,1.0,1.0,-0.0,0.9294604868983594,1.0,0.2028433586394375,0.1146045279995047,CartPole
LunarLander-v2#38.57142857142857#1428.5714285714287#1.2999999999999998,0.5128888607485207,0.0136058459733562,0.0,0.12,0.12,0.06,0.06,-1.0425068529622323,1.3108144055959228,0.795265897307196,0.1970220070358528,1.0,0.9395675243470334,0.8572965126563049,1.0,0.9396989859605024,1.0,0.4636728588490127,0.6824125288128768,0.6881303001836341,0.7272348507759235,1.0,LunarLander
CartPole-v1#12.74#1.3#0.06999999999999999#0.95#13.0,0.7107540364710858,0.0043755316377587,0.0034372605363984,0.13,0.13,0.11,0.11,2.2119244281172223,7.233143087552124,0.786098582074035,0.5117784571120302,0.3845711203021039,1.0,-0.0,1.0,0.9841809274082254,1.0,-0.0,1.0,0.3983594176702435,0.4553608630709353,0.2121001254536225,CartPole
MountainCar-v0#0.4428571428571428#0.0030714285714285717#0.00025,0.9435707256519584,0.104195694289956,0.0102553117380703,0.09,0.09,0.07,0.15,0.518934568094903,-0.9478031634393168,0.3017224330794937,0.992401059037926,0.9972721750392556,1.0,1.0,0.993206909543436,0.4751852401557273,0.9914667396785196,1.0,0.999935495866044,1.0,0.9973553305077992,0.390693950650543,MountainCar
CartPole-v1#6.859999999999999#1.9#0.01#0.95#13.0,0.6202840586412341,0.0023160043631844,0.0007204968944099,0.07,0.07,0.15,0.15,2.1042450121307463,5.811795591482792,0.7413216260678006,-0.0,-0.0,1.0,-0.0,0.3675792601656215,1.0,1.0,-0.0,1.0,0.6495913769337154,0.5989440122201319,0.2075486151557837,CartPole
CartPole-v1#0.98#1.9#0.13#0.05#19.0,0.4726137400196921,0.0040946657103417,0.0082482354601919,0.15,0.15,0.07,0.08,1.4138831234171536,1.9541584009694344,0.5708406919063406,0.645719629471452,0.243671119096358,1.0,0.0599389655668114,0.1432854329651754,1.0,1.0,0.2173652711443696,1.0,1.0,0.4229791021127024,0.3646191983801666,CartPole
CartPole-v1#18.62#0.1#0.01#0.65#1.0,0.5912764954017267,0.0023502521990494,0.0033390555804348,0.06,0.06,0.15,0.16,2.0087468018037127,4.322703330702506,0.7935250656760635,0.7520234785295027,0.2951498300895891,1.0,-0.0,1.0,0.6081289454620717,1.0,0.2668218979612956,0.8439117751973216,0.5289442743387455,1.0,0.6408496311895187,CartPole
MountainCar-v0#0.20714285714285713#0.002428571428571429#0.0030357142857142857,0.5125494052058638,0.0253205188885829,0.1573839415363979,0.09,0.09,0.04,0.42,2.514170216444771,6.436316292347653,0.1042271528675821,0.1151104162034613,-0.0,1.0,1.0,0.1365810278361658,-0.0,1.0,-0.0,0.7400780193445226,0.3701808256567724,1.0,0.9068577277379736,MountainCar
CartPole-v1#12.74#1.9#0.06999999999999999#0.65#19.0,0.706322967673481,0.0040182272038259,0.0019523809523809,0.07,0.07,0.11,0.11,1.567195535895699,2.2836530630490284,0.7925311394269712,0.382663262481159,0.4774258317277174,1.0,0.3782012574754287,0.437126228563046,1.0,1.0,0.2161038546329899,1.0,0.9197043940907906,0.7484900448994019,0.3293546383685532,CartPole
MountainCar-v0#0.4428571428571428#0.001142857142857143#0.001642857142857143,0.0610723936133967,0.0024955098399773,0.8136390883960597,0.06,0.31,0.0,0.9,5.118191495316817,26.25141470569048,0.0612415095162737,0.0,0.7565543071161048,1.0,1.0,0.0642458100558663,0.0,1.0,0.0,0.7294571980261748,1.0,0.564685689766144,0.0,MountainCar
CartPole-v1#12.74#1.3#0.13#0.65#13.0,0.6137697019974437,0.0020286382465142,0.0021127946127946,0.1,0.1,0.09,0.09,1.64607279956525,2.126666195546939,0.8084517695475256,0.3566726607154325,0.2513968274356175,1.0,0.4347289066825675,0.9478470122236892,1.0,1.0,-0.0,0.8507002576118189,0.8360600887631786,1.0,0.4134438835693245,CartPole
CartPole-v1#0.98#1.3#0.19#0.95#7.0,0.8043133713463921,0.0070325519043043,0.0,0.1,0.1,0.11,0.11,2.739323689807604,9.195697734642112,0.6133162003811174,1.0,-0.0,0.9835873084952592,-0.0,0.4195435369645624,1.0,1.0,-0.0,1.0,0.7271385044989567,0.92216013007577,0.4045671901562651,CartPole
CartPole-v1#0.98#0.7#0.01#0.65#19.0,0.6281564003222573,0.0044546447386906,0.0044906688520818,0.06,0.06,0.11,0.11,2.5627246490981666,8.214617789090989,0.7776931700709708,0.4362005946854396,0.4362005946854396,1.0,-0.0,0.3827156674709727,1.0,1.0,-0.0,1.0,0.8821807707001367,0.7317066206626653,0.9060955967408508,CartPole
MountainCar-v0#0.5214285714285714#0.0037142857142857147#0.007214285714285715,0.0117373155390808,0.003810346514678,0.9607464686399974,0.02,0.71,0.0,0.98,9.630432563094631,91.93665826020188,0.1426563194967024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1177966101694912,MountainCar
CartPole-v1#0.98#1.3#0.01#0.65#1.0,0.8890824222930074,0.0252148060430904,0.0,0.07,0.07,0.08,0.08,1.870306208768144,3.9106631140959935,0.1735273252173361,0.0302979068745139,-0.0,1.0,0.0338880484114977,0.9636157337367623,1.0,1.0,-0.0,1.0,0.8837536802396212,0.6759710907372886,-0.0,CartPole
CartPole-v1#12.74#0.1#0.01#0.35#7.0,0.4723072645782808,0.003424295151241,0.0063279211316295,0.09,0.09,0.05,0.05,1.2534090915753549,0.9123578136463886,0.5520776795606216,0.931822791411932,0.7692463709326921,1.0,0.0735602094240837,0.5261780104712042,1.0,1.0,0.3476930813393118,1.0,0.7145516331071811,0.3119714983320971,0.3484299674318561,CartPole
LunarLander-v2#44.285714285714285#857.1428571428571#0.3,0.6711700340915399,0.0028784388648973,0.0,0.1,0.1,0.1,0.1,0.0944857438044011,-0.1976938247448005,0.5554528593084572,0.1857293003160801,0.2436160712888379,1.0,0.6889968988878036,0.4061086192289355,1.0,1.0,0.4350018924759729,0.5557857763917172,0.5960727577011805,0.9560992453172656,1.0,LunarLander
LunarLander-v2#15.714285714285715#857.1428571428571#1.0999999999999999,0.9000659187379574,0.0118812364961679,0.0,0.08,0.08,0.1,0.1,-1.4272308087669714,3.332737387358541,0.7376260999946864,-0.0,0.544949085346779,1.0,0.4617395956435251,0.590053914346156,1.0,1.0,-0.0,-0.0,-0.0,1.0,0.5449262891176697,LunarLander
CartPole-v1#6.859999999999999#0.7#0.19#0.95#13.0,0.6210561875002774,0.0023676414947712,0.0037794612794612,0.07,0.07,0.09,0.12,3.584271900025448,18.46068825952339,0.8308093417808402,-0.0,0.1161380128702478,1.0,-0.0,0.1270591133763454,1.0,1.0,-0.0,1.0,0.4745664505922176,0.5720230076613012,0.2926332016707567,CartPole
MountainCar-v0#0.4428571428571428#0.002428571428571429#0.001642857142857143,0.5030551585910639,0.0189840228310355,0.0965761992866159,0.08,0.08,0.05,0.34,2.403054017504591,6.543172214275204,0.143881861627312,0.841472651030474,0.4289505606492571,1.0,1.0,0.5536791017657965,0.9132868941815562,1.0,0.552703237944351,1.0,1.0,0.9961032842876464,0.6380298335316551,MountainCar
MountainCar-v0#0.5214285714285714#0.0037142857142857147#0.00025,1.0018953416151453,0.1135367782459344,0.0045035885167464,0.09,0.09,0.1,0.14,0.3711386223834977,-1.0963626797207762,0.3162073792145015,0.9301061653288109,0.6505308266440545,1.0,1.0,0.9847130361782024,-0.0,0.9847463478964676,1.0,1.0,1.0,0.997242419244634,0.9346888768465944,MountainCar
LunarLander-v2#38.57142857142857#571.4285714285714#0.7,0.7705988346799515,0.0356628240726794,0.0,0.06,0.06,0.1,0.1,-0.3487105876399606,-0.4755205203588937,0.4106018752109706,0.996484567623233,0.9983609991931426,1.0,0.8466117485302058,0.9136641048560888,1.0,0.7983424718316111,1.0,-0.0,0.3562317630141101,0.4739206387678518,1.0,LunarLander
CartPole-v1#0.98#0.7#0.19#0.05#19.0,0.3140690174584821,0.0039356818911448,0.0290789749186819,0.08,0.09,0.05,0.08,1.1645755689835051,1.1170109110637574,0.4564537849336075,1.0,1.0,0.5,0.5,1.0,1.0,1.0,-0.0,0.9207356570440672,1.0,0.0995631583477897,0.1296158092811058,CartPole
CartPole-v1#12.74#0.1#0.06999999999999999#0.65#19.0,0.4874681755492673,0.0039239876528991,0.0188590272656989,0.08,0.09,0.11,0.14,1.5326340729187702,2.9415991999790174,0.5142847286125022,1.0,1.0,0.9429842219282606,0.7559785770762781,1.0,0.7781623427966169,1.0,0.7504866098395867,0.8524202028597845,1.0,0.2630603082249106,0.2699268331688276,CartPole
MountainCar-v0#0.3642857142857142#0.0030714285714285717#0.001642857142857143,0.7164461764769896,0.0399276985174186,0.0576506673823775,0.07,0.07,0.05,0.27,1.5582265008480047,1.8191476906893824,0.187418871563959,0.8620891749023214,0.8979889680533211,1.0,1.0,0.8954327060901074,0.4905397502494066,0.9860969079982994,1.0,0.6031500867608642,1.0,0.9963503232080544,0.998615639837538,MountainCar
CartPole-v1#18.62#0.7#0.13#0.35#1.0,0.5653988483601227,0.0023151737393497,0.001084656084656,0.11,0.11,0.13,0.13,0.7484833641905393,0.7836747610397299,0.6339115541379463,0.3743946731234867,0.7442493946731235,1.0,0.4021101121925849,1.0,0.2784753696411324,1.0,0.3754619364375463,1.0,0.6117843631177197,0.4629153735463315,0.0005336603061558,CartPole
MountainCar-v0#0.12857142857142856#0.004357142857142858#0.004428571428571429,0.8376733818715154,0.0509951080781475,0.0372579026151007,0.1,0.1,0.06,0.22,0.9703748649949856,0.1293144764472229,0.1040137965618337,-0.0,0.4092804758124711,1.0,1.0,0.1326552373730792,0.1646920133170621,1.0,0.451498172959805,1.0,1.0,0.9952581540923424,0.0220580160336363,MountainCar
CartPole-v1#0.98#1.9#0.06999999999999999#0.65#1.0,0.8596431979012662,0.0245466516603087,0.0,0.07,0.07,0.05,0.05,1.671454477082846,3.5317663757589868,0.1499100943456783,0.1253524712771713,0.2039877788740014,1.0,0.2879666057985774,0.7443864593908218,1.0,1.0,-0.0,1.0,0.6386301188984486,0.3592184242569443,-0.0,CartPole
MountainCar-v0#0.05#0.0037142857142857147#0.004428571428571429,0.8837089242364384,0.0534879583395834,0.0443636513387152,0.11,0.11,0.04,0.24,0.7897638204687981,-0.5270283393573241,0.1035231889206264,0.452314108785064,-0.0,1.0,1.0,0.4975980137421329,0.847623996766557,1.0,0.869968321748918,0.5280939971654551,1.0,0.9680046937624772,0.5154642710190647,MountainCar
CartPole-v1#6.859999999999999#1.9#0.06999999999999999#0.95#1.0,0.5736123738852217,0.0025641193775385,0.0018012422360248,0.11,0.11,0.1,0.1,0.965825478057414,0.7118423781500618,0.1991640814281094,0.1831170741088499,0.396348292362863,1.0,0.5944290337494222,0.3975603684341549,1.0,1.0,-0.0,0.4742289053754598,1.0,0.1570731386928015,-0.0,CartPole
LunarLander-v2#27.142857142857142#2000.0#0.5,0.846176848477382,0.0081442065523889,0.0,0.1,0.1,0.1,0.1,-0.6307628453288299,-0.0950035638826607,0.6994432732949132,-0.0,0.9662399792332385,1.0,-0.0,-0.0,1.0,1.0,-0.0,-0.0,0.050980727207684,0.9780272285076008,1.0,LunarLander
MountainCar-v0#0.4428571428571428#0.0030714285714285717#0.004428571428571429,0.2622410689638648,0.0160107927165244,0.4910319242865142,0.12,0.14,0.01,0.7000000000000001,5.11145624745658,28.769940461559496,0.1113251403808851,-0.0,-0.0,1.0,-0.0,0.3388650494789385,1.0,-0.0,1.0,0.4499355067148887,0.4499355067148887,1.0,0.0737246769012863,MountainCar
CartPole-v1#12.74#0.1#0.19#0.95#19.0,0.4710545749058055,0.0033832039221837,0.0104493464052287,0.1,0.1,0.1,0.14,1.636911726437361,2.630616130758332,0.593029927455643,0.5137472839712519,0.1224530108033367,1.0,0.0857442186809173,0.753517810115146,1.0,1.0,0.0738407735900731,1.0,0.9492445682129068,0.3213423193004119,0.513994145671291,CartPole
CartPole-v1#18.62#0.1#0.13#0.65#7.0,0.4659542439055784,0.0025444938647383,0.0051222107200368,0.1,0.1,0.11,0.12,2.451544912457156,7.089192454835745,0.6864118980232861,0.6043262631182748,1.0,0.9893061152194128,0.0076238513493927,0.6313012725744267,1.0,1.0,0.163748070758637,1.0,0.6793159859496054,0.3244480927256432,0.4582882535336279,CartPole
CartPole-v1#12.74#1.9#0.01#0.65#19.0,0.7564644718446012,0.0053848533825625,0.0,0.05,0.05,0.11,0.11,1.58746032695486,2.0125341770467884,0.7950709136015711,0.1339855685528699,0.3879080694443473,1.0,0.6013068157446991,0.5352606720902856,1.0,1.0,0.2057313323516621,1.0,0.6449773392404076,0.6702384696723249,0.3604732249570898,CartPole
CartPole-v1#0.98#0.7#0.13#0.65#19.0,0.6343663584197854,0.0033869862936996,0.0034355459355459,0.06,0.06,0.11,0.11,2.195779197076646,5.444841024639363,0.7769873216684576,0.5,1.0,1.0,0.4154348283849232,0.9524320909665192,1.0,1.0,-0.0,1.0,0.8080606873916002,0.8180829985290566,0.9295682945838548,CartPole
