instances,feature_PIC,feature_POIC,feature_neutrality,feature_lostrictmax,feature_lomax,feature_lostrictmin,feature_lomin,feature_yskew,feature_ykurtosis,feature_sqrDcorSASp,feature_GX1,feature_GX2,feature_GX3,feature_PX1,feature_PX2,feature_PX3,feature_EX1,feature_EX2,algo_PPO,algo_SACdiscrete,algo_IQN,algo_Rainbow,source
CartPole-v1#18.62#0.1#0.01#0.65#19.0,0.3814147205402227,0.0058867017136125,0.0171784833805404,0.05,0.06,0.12,0.12,0.973185645907786,0.8709828122074299,0.4980727074226295,1.0,1.0,1.0,0.9678838539375272,1.0,0.9678838539375272,1.0,0.6679302501895377,0.7125613020167199,1.0,0.3480652278868061,0.3426549808153273,CartPole
CartPole-v1#0.98#1.9#0.19#0.05#19.0,0.490220529740639,0.0030291135705526,0.0072504459403436,0.09,0.09,0.12,0.13,1.4021644914818223,2.729567752365281,0.5630012409845944,0.7120530428605257,1.0,0.8650248638408714,0.4293202570172471,0.2032465336489684,1.0,1.0,0.2741236707365104,1.0,1.0,0.3949953650922186,0.467234220891536,CartPole
CartPole-v1#6.859999999999999#0.1#0.06999999999999999#0.35#1.0,0.6353550089060442,0.0039967811816725,0.002095238095238,0.09,0.09,0.1,0.11,1.2172265327995735,0.6556576586069163,0.7925178105544649,0.1383971257207429,0.963839712572074,1.0,-0.0,1.0,0.6876950146627565,1.0,-0.0,1.0,0.7741396801125099,0.8358820653052481,0.4054792355528956,CartPole
CartPole-v1#6.859999999999999#0.1#0.13#0.95#1.0,0.7348973301028947,0.0047904482008027,0.0017226890756302,0.1,0.1,0.1,0.1,1.5977339089794749,2.12019307099818,0.7296088799987249,0.2194943633528464,0.6188910759477492,1.0,-0.0,0.6622079404537696,1.0,1.0,0.4551497482109725,1.0,0.7997854468545752,0.5588555348454384,0.3946123564427272,CartPole
LunarLander-v2#38.57142857142857#2000.0#1.2999999999999998,0.4487500748908262,0.0081859880561154,0.0,0.11,0.11,0.14,0.14,-0.6647847566080518,1.1766500884217388,0.8948732919372095,0.492106389370044,1.0,0.7507531914395369,0.3349286818962997,1.0,0.8874455754083972,0.895390999002516,1.0,0.5494544315887177,0.6918731666313422,0.9337059059774724,1.0,LunarLander
CartPole-v1#0.98#0.7#0.06999999999999999#0.35#1.0,0.8049562319298438,0.0140578188829596,0.001455938697318,0.06,0.06,0.12,0.12,2.4739848829609263,8.55076513372981,0.3483008797269242,-0.0,-0.0,1.0,-0.0,1.0,0.8321182481821342,1.0,-0.0,1.0,0.8882164633156497,0.7540524102344326,-0.0,CartPole
CartPole-v1#12.74#0.1#0.06999999999999999#0.65#7.0,0.5323237685973747,0.0023151737234148,0.0086875487326364,0.06,0.06,0.09,0.12,1.1844079610321572,0.6234798153320584,0.6658106487192756,1.0,0.0856930802302801,0.520045868799187,-0.0,0.3431098027602425,1.0,1.0,0.0609237607498309,1.0,0.8428023423794289,0.3494895607841511,0.5649535316540458,CartPole
CartPole-v1#0.98#0.7#0.13#0.95#13.0,0.4716287251770097,0.0023151737751544,0.0006305418719211,0.05,0.05,0.1,0.1,3.141128396825408,11.659344683846475,0.8381865832799548,1.0,0.1603845232452048,0.7221636058738677,-0.0,1.0,0.1054706223457207,1.0,-0.0,1.0,0.7192391938179362,0.9018351088037104,0.5108346689401798,CartPole
CartPole-v1#18.62#0.7#0.01#0.35#7.0,0.5697458965832243,0.0024014174879185,0.0027216117216117,0.07,0.07,0.09,0.09,1.3372417782823118,1.6077306999177423,0.82107870342854,0.4528813196832489,0.2118558373996551,1.0,0.01803676908096,1.0,0.3061785242101498,1.0,0.3728161229243414,1.0,0.7468678204415219,0.9427414597906778,0.4314652620223062,CartPole
MountainCar-v0#0.12857142857142856#0.0037142857142857147#0.005821428571428572,0.5269251416097908,0.0398521472286576,0.1475580209515075,0.09,0.09,0.03,0.41,2.4204435746312805,6.385964123016571,0.1370583217591099,0.3362602945818421,-0.0,1.0,0.3004481466978352,0.3404055866054371,1.0,1.0,0.7159383302303203,-0.0,0.6943453100339807,0.6859279691743317,1.0,MountainCar
CartPole-v1#18.62#1.3#0.13#0.95#19.0,0.7037331969039573,0.0042037654996355,0.0031856237444472,0.11,0.11,0.07,0.08,1.414455670414611,1.5783824057103466,0.843589652399822,0.4457427824088786,0.803016598626152,1.0,0.3068220989627401,0.2520238580217898,1.0,1.0,-0.0,0.8514907487403802,1.0,0.8628808388074897,0.500325510363651,CartPole
LunarLander-v2#10.0#857.1428571428571#1.7,0.8238953873573478,0.0098100916404272,0.0,0.11,0.11,0.07,0.07,-0.108557100474235,0.4622112485506906,0.9274275836912668,1.0,0.7253091143856544,0.9734248312337188,1.0,0.4756232210639142,0.5808295713838403,1.0,0.8607967190366413,-0.0,-0.0,1.0,0.1679388548774564,LunarLander
CartPole-v1#6.859999999999999#1.3#0.19#0.05#13.0,0.5065798317551935,0.002405878278359,0.0040130972678926,0.12,0.12,0.08,0.09,0.9297933542141088,0.6172677737846537,0.5880491880324216,0.3152727085796536,0.815979540430782,1.0,0.0443517307216349,0.5266909450906905,1.0,1.0,0.4492419496303722,1.0,0.5430587997818815,0.3940360853973148,0.3711467122847042,CartPole
CartPole-v1#6.859999999999999#0.1#0.01#0.95#1.0,0.79524418734951,0.0119858026573303,0.0010597826086956,0.04,0.04,0.09,0.1,2.2709263965812334,5.681331171185377,0.7633097005651975,0.6210535061482217,1.0,0.9433781987371216,1.0,0.3778511404561824,0.3472889155662264,1.0,-0.0,0.76466332618194,1.0,0.7408784096821788,0.1321297134453322,CartPole
CartPole-v1#18.62#1.3#0.19#0.35#1.0,0.606971090019798,0.0033251177110816,0.0069071576571576,0.12,0.12,0.08,0.08,0.1126855347416886,-0.5036679255786609,0.5968828486551645,0.3018541119823449,0.6477822546937957,1.0,1.0,0.4056312305622835,0.3196210630626572,1.0,0.2182193332784798,1.0,0.2744201294354246,0.1025893289889434,0.0146926511924205,CartPole
LunarLander-v2#15.714285714285715#0.0#1.2999999999999998,1.0299226795878011,0.0155383660983441,0.0,0.14,0.14,0.09,0.09,-2.2455125533617486,6.243254309294651,0.7243821284456187,0.4134171398748106,1.0,-0.0,-0.0,1.0,0.0544139115871228,1.0,-0.0,-0.0,-0.0,-0.0,1.0,LunarLander
CartPole-v1#12.74#1.3#0.01#0.65#19.0,0.602097822879986,0.0024400073146371,0.0057586279461279,0.07,0.07,0.11,0.11,1.8201275046656125,3.229237324690832,0.8167013831826935,0.2384831824442848,1.0,0.9889099492588972,0.1185365163238346,0.7666776750330251,1.0,1.0,-0.0,0.9735636647296744,0.7201929718454576,1.0,0.6404793282497311,CartPole
LunarLander-v2#15.714285714285715#571.4285714285714#1.5,0.854296383501187,0.019848172620598,0.0,0.12,0.12,0.08,0.08,-1.8898981492375004,4.013343559718431,0.7061951006718076,1.0,0.2701292236589536,0.5118848926848757,-0.0,0.5512142251670644,1.0,1.0,0.1498801855913627,-0.0,-0.0,-0.0,1.0,LunarLander
LunarLander-v2#44.285714285714285#2000.0#1.0999999999999999,0.3855838815053076,0.004923277818959,0.0,0.15,0.15,0.11,0.11,-0.7375732908163394,-0.1431241845332973,0.8863583742929679,1.0,0.2830964803909325,0.4954129997610613,0.6312414509667158,1.0,0.2679699046711501,1.0,0.486798509786154,0.5739725986143795,0.7211621802192075,0.8432126927482323,1.0,LunarLander
CartPole-v1#6.859999999999999#0.1#0.19#0.05#1.0,0.4792132538570119,0.0051286398973982,0.0121674899174899,0.08,0.1,0.07,0.07,1.2802360848207175,3.316426940514056,0.6461412628847016,0.6272965110194856,0.8040917557922936,1.0,0.3728509774774136,0.833550370515887,1.0,1.0,0.168226717559851,1.0,0.6952756991356908,0.7045517228330596,0.9127776876217562,CartPole
MountainCar-v0#0.05#0.0017857142857142859#0.005821428571428572,0.3000976324146945,0.0122923093784025,0.5488854776396085,0.11,0.17,0.0,0.72,3.853921948422373,15.598900095673567,0.0508824419615746,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,MountainCar
LunarLander-v2#10.0#0.0#0.7,1.124319891081297,0.0273432703198799,0.0,0.1,0.1,0.13,0.13,0.6327162397198042,0.1802841950652278,0.9306022314590904,1.0,0.8735079060266248,0.642515372491298,1.0,0.5619104795271997,0.5231667884737854,0.4082201569150839,1.0,0.6495938082640635,0.5880332016348846,0.5582954082349815,1.0,LunarLander
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.65#7.0,0.671236986223364,0.0032817500781957,0.0011781609195402,0.1,0.1,0.1,0.1,2.416110424237613,8.680331183664052,0.6662578173705812,0.8763101604278074,0.8320766488413548,1.0,0.4905440306590017,0.3149331714690375,1.0,1.0,-0.0,1.0,0.8725334883005164,0.5818256656274012,0.72708938839436,CartPole
LunarLander-v2#15.714285714285715#1428.5714285714287#1.0999999999999999,0.8168502744944912,0.0079339425625921,0.0,0.12,0.12,0.12,0.12,-1.3844402016465864,3.2045575743843253,0.7424057886901857,0.3325384523808405,-0.0,1.0,0.1540347205495355,0.6783636161976452,1.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,LunarLander
LunarLander-v2#15.714285714285715#285.7142857142857#0.7,0.8690876885962331,0.0119442028580275,0.0,0.14,0.14,0.09,0.09,0.279733042217579,0.0017702014318041,0.7522129942278375,1.0,0.8588972052658291,0.3395417068347389,1.0,0.8135761658973837,0.4473219760269337,0.4081894484902759,1.0,0.9629962785559542,1.0,0.9090059222637776,0.9111961428316054,LunarLander
LunarLander-v2#50.0#0.0#0.3,0.9175232161704536,0.0073673286026462,0.0,0.1,0.1,0.13,0.13,-1.2322556960423487,0.2263001814652532,0.3644893790858326,0.0776890854103723,1.0,0.3097613009540635,-0.0,0.5211678860872784,1.0,1.0,-0.0,-0.0,-0.0,0.6853756480123689,1.0,LunarLander
LunarLander-v2#50.0#1714.2857142857142#1.0999999999999999,0.3766576276264841,0.0044199565358552,0.0,0.08,0.08,0.15,0.15,-1.0982195522799585,1.276824003265288,0.9502909735343564,-0.0,0.7933419358486707,1.0,1.0,0.3316848296983751,0.0022732734395149,1.0,-0.0,0.3842252635466861,0.781117435667869,1.0,0.905400322026158,LunarLander
LunarLander-v2#21.42857142857143#285.7142857142857#0.3,0.730474607201417,0.0019579540762483,0.0,0.1,0.1,0.07,0.07,-0.4808874243752959,-0.5882314898394863,0.553378154857308,0.5379207970151086,1.0,0.885901238002209,1.0,0.6310180058408468,0.4774957376492831,0.7883994890146753,1.0,0.9881860730333092,1.0,0.7342657827726483,0.8471790656253693,LunarLander
CartPole-v1#0.98#0.7#0.13#0.05#13.0,0.2924917778340963,0.0024573766362541,0.0185444197668167,0.05,0.05,0.09,0.11,1.4048509622999608,2.358879522872537,0.473798098662561,0.9169385662347348,1.0,0.8338771324694694,0.2670733225445039,1.0,0.5341466450890079,1.0,0.5846928311736739,0.978069464137678,1.0,0.1229803802543183,0.1395964611070592,CartPole
CartPole-v1#12.74#1.9#0.19#0.65#13.0,0.7682205108485867,0.0066219844608607,0.0,0.07,0.07,0.1,0.1,1.8498028004853788,4.046564066253506,0.7036634294411585,0.354129748887064,0.801616458486407,1.0,0.0974384926814076,0.2104929483471993,1.0,1.0,-0.0,0.9548514097028192,0.7438531877063752,1.0,0.1776670053340106,CartPole
CartPole-v1#6.859999999999999#1.3#0.06999999999999999#0.35#13.0,0.6050603820761131,0.0025376760914958,0.0098867044894968,0.07,0.07,0.09,0.09,1.9430531406987093,4.54980025836323,0.8002004007958915,0.0806217739543162,1.0,0.844944526846633,0.0427568959842726,0.5126787436983858,1.0,1.0,-0.0,1.0,0.7663502903615669,0.8296852253010876,0.4401494674886669,CartPole
LunarLander-v2#21.42857142857143#1714.2857142857142#1.5,0.8705432158147084,0.0256148803958099,0.0,0.07,0.07,0.1,0.1,-0.4400510356941183,0.1809112145589479,0.6741845790570639,0.0819299223190146,1.0,0.7032397289649186,0.3245866649983777,0.7974390010798448,1.0,1.0,0.4142032473865526,-0.0,0.455758432512481,-0.0,1.0,LunarLander
CartPole-v1#12.74#0.7#0.01#0.95#13.0,0.7148863954944076,0.0047368178129857,0.0046014492753623,0.06,0.06,0.08,0.1,1.9244104098252648,3.972240467981271,0.8390979523805439,0.2808762522865887,0.9235796182351804,1.0,-0.0,0.6532789894642914,1.0,1.0,-0.0,1.0,0.884195007390393,0.6822220362427419,0.4831710242289064,CartPole
CartPole-v1#18.62#0.7#0.19#0.95#7.0,0.6816140147005272,0.0032600667670874,0.0066543513957307,0.03,0.04,0.1,0.1,1.066290458205498,0.8089685024702722,0.8021832873308032,0.5825550853640742,-0.0,1.0,-0.0,1.0,0.5145091556459817,1.0,-0.0,1.0,0.5191568651207505,0.7226972207242415,0.0022418239942477,CartPole
LunarLander-v2#38.57142857142857#857.1428571428571#0.7,0.6624343685480598,0.0094218495169328,0.0,0.11,0.11,0.07,0.07,-0.0955370003614511,-0.4654971966969015,0.5943896788601644,0.8438056727162655,0.1755626823622244,1.0,0.9773145118347568,1.0,0.8106037706190493,0.8647794657427839,1.0,0.9638205010109294,0.8624406490251926,1.0,0.7410488519627567,LunarLander
MountainCar-v0#0.20714285714285713#0.004357142857142858#0.0030357142857142857,0.9020218233411404,0.0530459468842282,0.0242064081840296,0.11,0.11,0.06,0.19,0.7547658104435933,-0.2871878200066917,0.1532000061309379,0.4218413951657529,0.1571301435898021,1.0,1.0,0.9971311031720256,0.5782721662877558,1.0,0.8795392323983678,0.9998998109640832,1.0,0.9980964083175802,0.0398383742911152,MountainCar
LunarLander-v2#50.0#0.0#1.2999999999999998,0.7161107391725988,0.0279461314239855,0.0,0.11,0.11,0.1,0.1,-0.8971576367680166,1.3277729487100576,0.725263373879856,0.8192663001460403,0.9266143583417612,1.0,0.9508924130235652,0.99481600003738,1.0,0.9693620494318722,1.0,0.8538144959836002,0.8676151789244405,0.9553810850502228,1.0,LunarLander
MountainCar-v0#0.4428571428571428#0.0037142857142857147#0.001642857142857143,0.8232678604523769,0.0478157190827025,0.0363657883881999,0.08,0.08,0.05,0.21,0.9508270536386204,0.2055666508685405,0.2351150686085739,0.2529952163671692,0.5422873723130186,1.0,1.0,0.4911347004050225,0.6512982159308853,0.9872289128561113,1.0,1.0,1.0,0.997059671375036,0.0682098587489189,MountainCar
LunarLander-v2#38.57142857142857#1142.857142857143#0.7,0.3633806927608354,0.0137646913460279,0.0,0.06,0.06,0.12,0.12,-0.3907601961414439,0.4858637615557146,0.6270309223676422,0.4524664282652577,1.0,0.4152383802303163,0.5633347165214798,1.0,0.7408527635684444,1.0,0.6167168144397196,0.5685798465167958,0.5974958192905558,0.909314845574448,1.0,LunarLander
MountainCar-v0#0.5214285714285714#0.0030714285714285717#0.00025,0.9548659439277978,0.1141852610847661,0.0051763689526847,0.1,0.1,0.1,0.15,0.5494789355456517,-0.9166995009503012,0.2991145245971549,0.8076579666268522,0.9922746248181744,1.0,1.0,0.9980230506394104,0.8756498852189103,1.0,0.9706250037029794,1.0,1.0,0.9915647105669982,0.9968612876528364,MountainCar
CartPole-v1#0.98#1.9#0.06999999999999999#0.95#19.0,0.7192696584069316,0.0055061404080479,0.0022549019607843,0.07,0.07,0.09,0.09,2.961218776014475,8.99590901731104,0.792409504293707,1.0,0.1573092405517665,0.671885416132506,0.1317841320982682,1.0,0.8704336152503692,1.0,0.0498453538930475,1.0,0.6401558051398727,0.9006967969547083,0.4909175470903594,CartPole
CartPole-v1#12.74#0.7#0.19#0.65#7.0,0.6836034516628164,0.0076149481831679,0.0043647068511198,0.07,0.07,0.11,0.12,2.6218353250804203,11.117069632368963,0.7947915965911362,0.0561500582188453,0.2653821578052247,1.0,-0.0,1.0,0.6699220226247763,1.0,0.1251860799960953,0.7975135967729606,1.0,0.7555748490193783,0.2721158610454021,CartPole
MountainCar-v0#0.28571428571428564#0.002428571428571429#0.00025,0.9496501391206396,0.1000894434481534,0.0071208133971291,0.08,0.08,0.08,0.14,0.5415880050698947,-0.9298688123315216,0.2611850467508796,0.96814642931748,0.9539698401675673,1.0,1.0,0.9267821106864634,0.901269433264563,0.9978920168638652,1.0,1.0,-0.0,0.9969300163308932,0.4477504848817785,MountainCar
CartPole-v1#6.859999999999999#0.1#0.13#0.65#1.0,0.710923444064242,0.0031788973906489,0.0007023809523809,0.07,0.07,0.12,0.12,2.082618357657739,4.14349332163211,0.7501284885638162,0.0021701095694232,0.0100331680559871,1.0,0.0035616187765215,1.0,0.987901582910882,1.0,-0.0,1.0,0.8689248004765283,0.737912678527418,0.4801146321114274,CartPole
CartPole-v1#6.859999999999999#0.7#0.06999999999999999#0.05#19.0,0.2986471326064676,0.0038720086977188,0.0263904306858886,0.08,0.08,0.06,0.09,1.003220331384702,0.5339833347292391,0.4540120241166656,0.8480702085495896,0.3922808341983579,1.0,0.0095534486502133,0.7086921907794745,1.0,1.0,0.5067401960784309,1.0,0.3470947379785866,0.1281511924103647,0.1577531356099492,CartPole
CartPole-v1#12.74#0.7#0.06999999999999999#0.65#19.0,0.6667775024607849,0.0077792905755654,0.0019105625758549,0.06,0.06,0.11,0.11,2.0086376425504464,3.735096584861715,0.786530241827279,0.3978823837933521,1.0,0.7438405559562052,-0.0,0.7895767203165858,1.0,1.0,-0.0,1.0,0.5855494420070305,0.3677571197981643,0.3320516369436976,CartPole
CartPole-v1#18.62#1.9#0.06999999999999999#0.05#7.0,0.4952728977938305,0.006787346438134,0.004758467638263,0.1,0.11,0.08,0.08,1.2764660594151762,2.042161458587921,0.7707127898919715,0.767567213225685,0.8463579884034189,1.0,0.2298286472407525,0.64957973057959,1.0,1.0,0.6218042791468773,0.8232904726763315,0.2846662403532253,0.7883369397991222,1.0,CartPole
CartPole-v1#12.74#1.9#0.19#0.95#19.0,0.7350976619858396,0.0053344109211079,0.0041994037358707,0.1,0.1,0.11,0.13,1.467740665832642,1.6373548740627086,0.7918249758784395,0.4499931309245775,0.8214040390163484,1.0,0.0962542808219178,0.2086472602739726,1.0,1.0,-0.0,0.461087733375631,0.5210073056719259,1.0,0.2164363622792204,CartPole
CartPole-v1#18.62#1.9#0.01#0.05#1.0,0.4236580534337419,0.0050165134694603,0.0176650432900432,0.07,0.08,0.06,0.07,0.6562298266401339,-0.1522216873538364,0.9368256841886784,0.742475825370487,1.0,0.8939606339760828,0.5472545090180363,1.0,0.7783433533734135,1.0,0.6566344338273158,0.0709654365142083,0.0416076275848074,1.0,0.0087171362531135,CartPole
LunarLander-v2#21.42857142857143#285.7142857142857#0.8999999999999999,1.0724908803239628,0.021401193316739,0.0,0.1,0.1,0.13,0.13,-1.525992566929123,2.627429321545612,0.506916232432153,1.0,0.813967073278339,-0.0,1.0,-0.0,0.5736727964485454,1.0,-0.0,-0.0,-0.0,-0.0,1.0,LunarLander
CartPole-v1#0.98#0.7#0.19#0.05#13.0,0.2944083612479677,0.0024547163781592,0.0189951270630029,0.02,0.02,0.09,0.12,1.3841159474514222,2.649863288279969,0.480254452095423,0.7824046631100573,1.0,1.0,-0.0,0.8398618558574933,1.0,1.0,0.5996546396437336,1.0,1.0,0.1527885486625711,0.1634859177920252,CartPole
LunarLander-v2#50.0#1428.5714285714287#0.7,0.4563815373219138,0.0056741843560945,0.0,0.11,0.11,0.12,0.12,-0.6285536117052856,-0.0598715989483444,0.846967034137096,0.77466132311128,1.0,0.5379497572897478,0.3283584285084185,1.0,0.2670445307169315,1.0,-0.0,0.834457078020248,0.6122131435374415,0.9453817034604084,1.0,LunarLander
CartPole-v1#12.74#1.3#0.19#0.35#13.0,0.5184869541006827,0.002315212007651,0.0011688311688311,0.08,0.08,0.12,0.12,1.436389922868958,1.6574392409322627,0.807153206770386,0.4435200942205098,0.4891332012516156,1.0,0.0678326104357862,1.0,0.2505128539250545,1.0,-0.0,0.8268040698849016,0.9137840415748728,1.0,0.5548741178514573,CartPole
CartPole-v1#12.74#0.1#0.01#0.35#19.0,0.2489304722819226,0.0022886923007264,0.0230367030010203,0.05,0.06,0.13,0.14,0.3887683344060086,-0.7380216849603825,0.4535934058734636,1.0,1.0,1.0,0.5958099131323461,1.0,1.0,1.0,-0.0,0.8662998433163509,1.0,0.3640438505428968,0.337449541447784,CartPole
CartPole-v1#12.74#1.3#0.06999999999999999#0.05#1.0,0.5509857388474613,0.0027482359711286,0.0097136087943423,0.11,0.11,0.07,0.1,0.8037633149699656,0.1872120610369956,0.9038656420108276,0.5339546630613071,0.9978621773534924,1.0,0.5491699208696786,1.0,0.8011824938747777,1.0,0.7446446809654357,0.1494594315995943,0.0666670994853079,1.0,0.007812729796887,CartPole
LunarLander-v2#38.57142857142857#285.7142857142857#0.5,1.1270415414881731,0.0389733558171261,0.0,0.09,0.09,0.08,0.08,-0.5456448779265053,-0.8006442141811165,0.2893458860502816,1.0,0.5106467568158648,0.7376607283299024,0.5622535994105259,0.4327606700023699,1.0,1.0,0.1441662882454713,-0.0,-0.0,1.0,0.8741081075513742,LunarLander
MountainCar-v0#0.12857142857142856#0.004357142857142858#0.005821428571428572,0.6302448078775021,0.0309153404687549,0.129578984066516,0.11,0.11,0.04,0.37,1.752032496870222,2.99619680296255,0.1021519190255612,-0.0,0.1235609642334682,1.0,1.0,0.2067399787158566,0.8858815182688898,1.0,0.4134799574317132,0.5580732506769274,0.9364875777872784,1.0,0.6949408579164885,MountainCar
LunarLander-v2#10.0#1714.2857142857142#0.8999999999999999,0.606047243597378,0.0024785468180559,0.0,0.12,0.12,0.09,0.09,1.2048543425744254,2.719458398986476,0.9372540763591648,0.97985456139681,1.0,0.6594064922355064,1.0,0.7548019156281731,0.6186780479132249,0.4036084169316102,1.0,0.6455415059094939,1.0,0.9386983842043573,0.8817831001240125,LunarLander
CartPole-v1#6.859999999999999#1.9#0.13#0.95#19.0,0.7994674599341483,0.0072741147390515,0.0,0.09,0.09,0.07,0.07,1.7763603852744845,2.8087275886830234,0.7697264070636716,0.7597158938622353,0.3047363786039743,1.0,0.4493960566048907,0.5874089644147078,1.0,1.0,0.0104040709391374,0.4504745042660441,1.0,0.6720775764801057,0.2968753326378984,CartPole
LunarLander-v2#27.142857142857142#0.0#1.7,1.112915698948047,0.075502345914951,0.0,0.12,0.12,0.06,0.06,-0.7917092765575263,0.270870385619848,0.5357036887756501,0.9251338702779828,1.0,0.9546887303331378,0.8705427601276756,0.8648895463424018,1.0,0.9631293850283168,1.0,-0.0,0.840091087208221,0.4367587317066547,1.0,LunarLander
LunarLander-v2#50.0#1428.5714285714287#1.7,0.4319356304497963,0.0141971267981583,0.0,0.12,0.12,0.07,0.07,-0.68610491726114,0.7658117440628271,0.9395056633952256,0.801558962407886,0.5996105917142517,1.0,1.0,0.4677210691775105,-0.0,1.0,-0.0,0.7353654540980157,0.8200929243639621,0.9146360962663472,1.0,LunarLander
CartPole-v1#12.74#1.3#0.06999999999999999#0.05#7.0,0.4140110036537514,0.0023151737524818,0.0072188843854665,0.09,0.09,0.09,0.09,0.8638592920179246,0.0984778858567754,0.6914479616062944,0.7938057257595436,0.7015609188624972,1.0,0.3306499435691103,1.0,0.6547864234293401,1.0,0.1702534604649845,0.8967796208752495,0.2219072341343249,1.0,0.7995389821762426,CartPole
CartPole-v1#6.859999999999999#0.7#0.01#0.95#1.0,0.6273533366068689,0.0020277318836785,0.0006781609195402,0.09,0.09,0.07,0.07,0.4818828134313382,-0.2578898782768739,0.2732751577354214,0.3418561809172914,0.305520264261212,1.0,1.0,0.9145321038251368,0.8323941256830603,1.0,-0.0,1.0,0.6223117263373498,0.4667509777102679,-0.0,CartPole
CartPole-v1#6.859999999999999#1.9#0.19#0.95#13.0,0.7002960523457606,0.0039674618146419,0.0,0.13,0.13,0.14,0.14,2.990926934457752,12.710070972712678,0.6777059277061827,-0.0,0.2052494487116873,1.0,-0.0,0.2052544007460867,1.0,1.0,-0.0,1.0,0.6545788153383529,0.5302291242639119,-0.0,CartPole
MountainCar-v0#0.12857142857142856#0.0037142857142857147#0.008607142857142858,0.0656531326580813,0.0039802115039256,0.8303056601131147,0.04,0.31,0.0,0.91,5.672923414817059,32.751632341062255,0.1138211772137232,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,MountainCar
LunarLander-v2#10.0#1428.5714285714287#1.5,0.8856519999697923,0.008433402591744,0.0,0.1,0.1,0.1,0.1,0.631627878642411,0.7220519741616362,0.9286821464407649,0.9556822167611888,1.0,0.8493987042599703,1.0,0.859370886171888,0.8146826998230773,0.648527451364492,1.0,0.9738386304078356,0.8870615733681877,0.9246356581439792,1.0,LunarLander
CartPole-v1#0.98#1.3#0.06999999999999999#0.05#7.0,0.4388086067543191,0.0023151737562475,0.0078204075617868,0.09,0.09,0.06,0.08,1.502941037679453,2.706096295562536,0.6462927001948103,0.1027221160515621,0.7163347787850197,1.0,0.0033837865455749,1.0,0.7886739517215213,1.0,0.143841246081338,1.0,1.0,0.7167842334901497,0.6599714899088326,CartPole
CartPole-v1#18.62#0.7#0.13#0.05#13.0,0.2996033715530148,0.0039661042999326,0.0104782896250287,0.05,0.05,0.1,0.11,0.94569385774251,0.7740358184338607,0.4690193586790381,0.6538160683645664,0.6237131177875721,1.0,-0.0,0.4699188122283414,1.0,1.0,0.7935533738650916,1.0,0.5745813868118168,0.6223627182698233,0.6584458616812146,CartPole
MountainCar-v0#0.20714285714285713#0.005#0.00025,1.0721056371890247,0.1471648130187546,0.0,0.05,0.05,0.11,0.11,-0.001725570686719,-1.386293956019394,0.2089172569319293,0.9854956876564964,1.0,0.9996846888620976,1.0,0.9871209741495592,0.9312071546037434,0.9924775987315166,1.0,1.0,1.0,0.996766593449744,0.3435141668609573,MountainCar
LunarLander-v2#27.142857142857142#285.7142857142857#1.5,1.0797515938390263,0.0635596091214967,0.0,0.09,0.09,0.09,0.09,-0.6774827816103337,0.6330115575645161,0.5372534899372473,0.6150998221548644,1.0,0.6001447244805549,0.5601364438275659,1.0,0.6266761178139826,1.0,0.981295207816441,-0.0,0.9728043260298086,-0.0,1.0,LunarLander
CartPole-v1#12.74#0.1#0.19#0.65#1.0,0.6630152290548339,0.0030533313343073,0.0026480179028132,0.05,0.05,0.14,0.15,1.3058435351766289,1.1117488344991902,0.7448193592016783,0.2912970844437373,0.3097444697619711,1.0,0.2360213084469359,0.8480698178111862,1.0,1.0,-0.0,0.9295967370429346,0.6173250988121506,1.0,0.0157478907102905,CartPole
MountainCar-v0#0.5214285714285714#0.004357142857142858#0.008607142857142858,-4.763022481427199e-08,-3.873961376803892e-14,1.0,0.0,1.0,0.0,1.0,,,0.1352906330268797,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.659663865546201,1.0,MountainCar
CartPole-v1#18.62#0.7#0.06999999999999999#0.95#1.0,0.6888781032219997,0.0047687389077366,0.001549861973775,0.07,0.07,0.09,0.09,0.4380396772375193,0.1079106711271751,0.3582367221555594,0.5059148733800974,0.9053620259184402,1.0,0.8446900896810082,1.0,0.92940458621864,1.0,-0.0,1.0,0.746519486717985,0.4058658399956287,-0.0,CartPole
CartPole-v1#12.74#0.7#0.19#0.65#1.0,0.6167827970069917,0.0034657332255722,0.0,0.09,0.09,0.12,0.12,1.200717858176915,2.024086532560444,0.4408093978794227,0.9501134340009272,0.7688589108709617,1.0,0.5617110094050192,1.0,0.6760172006236482,1.0,0.125760700095559,1.0,0.3407738201627661,0.6405611316432716,-0.0,CartPole
CartPole-v1#6.859999999999999#1.9#0.01#0.35#1.0,0.5238198523191562,0.0050213230870189,0.0,0.05,0.05,0.13,0.13,2.859502821442552,12.572745892431286,0.3591428113054992,0.3595347046999956,0.5208240418863521,1.0,0.9553634010423534,1.0,0.4157269061812529,1.0,0.3620884010679323,1.0,0.7540085077544006,0.1466201947222877,-0.0,CartPole
